Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",18,5,9,27,,,,5.0,5.0,3.0,5.0,1.0,1.0,,,9.0,18.0,,,2.0,3.0,,
15,"Cameron, Leon",2,,1,3,,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,
9,"Campbell, Wayne",9,1,13,22,,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,1.0,,13.0,8.0,1.0,,3.0,,,
6,"Chaffey, Mark",14,7,7,21,,,,3.0,8.0,,3.0,,,,,6.0,15.0,1.0,,,,,
24,"Coughlan, Mark",11,4,9,20,1,1.0,,6.0,,5.0,5.0,1.0,3.0,1.0,1.0,10.0,10.0,,,,3.0,,
14,"Fiora, Aaron",11,2,1,12,,1.0,,2.0,,3.0,1.0,1.0,3.0,1.0,,4.0,9.0,,,1.0,,,
2,"Gaspar, Darren",3,1,3,6,,,,3.0,3.0,,1.0,,,,,2.0,4.0,,,7.0,,,
20,"Hall, Ray",6,3,7,13,,1.0,2.0,7.0,1.0,3.0,4.0,3.0,2.0,2.0,,9.0,5.0,,,6.0,1.0,,
39,"Kellaway, Andrew",11,6,6,17,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,5.0,11.0,1.0,1.0,4.0,,,
3,"Kellaway, Duncan",7,2,12,19,1,,,6.0,1.0,,,2.0,1.0,1.0,,8.0,11.0,,,4.0,,,
21,"King, Clinton",13,4,7,20,,,,4.0,,3.0,3.0,2.0,,1.0,,3.0,16.0,,,4.0,,,
34,"Mills, Andrew",5,1,1,6,1,,,1.0,,1.0,,1.0,,,,2.0,4.0,,,2.0,,,
35,"Newman, Chris",2,1,,2,,,,2.0,,,,1.0,,,,,2.0,,,1.0,,,
5,"Ottens, Brad",3,1,6,9,,1.0,26.0,1.0,,1.0,3.0,1.0,,,,8.0,3.0,,,1.0,,,
8,"Pettifer, Kayne",2,2,1,3,,,,,,1.0,,1.0,,1.0,,,4.0,,,,,,
12,"Richardson, Matthew",14,11,1,15,5,3.0,,2.0,,8.0,,3.0,1.0,3.0,3.0,12.0,5.0,7.0,5.0,2.0,,,
18,"Rodan, David",10,4,4,14,2,1.0,,3.0,,6.0,,3.0,,1.0,,7.0,6.0,1.0,,2.0,4.0,,
4,"Rogers, Matthew",9,4,4,13,1,,,5.0,1.0,3.0,2.0,2.0,1.0,,,2.0,11.0,,1.0,,,,
10,"Stafford, Greg",6,3,2,8,2,2.0,8.0,1.0,,1.0,2.0,,,,,5.0,3.0,1.0,1.0,1.0,,,
32,"Tivendale, Greg",9,3,1,10,1,1.0,,2.0,1.0,1.0,1.0,4.0,,1.0,,5.0,6.0,,,,1.0,,
29,"Torney, Jason",10,8,6,16,,,,1.0,4.0,2.0,,1.0,,,,4.0,10.0,2.0,,7.0,,,
36,"Zantuck, Ty",8,6,11,19,,,,2.0,,2.0,1.0,,,,,7.0,11.0,3.0,,6.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,79,112,295,14,15.0,37.0,60.0,27.0,47.0,38.0,29.0,15.0,13.0,4.0,122.0,174.0,17.0,8.0,54.0,13.0,,
Opposition,Opposition,165,73,104,269,14,10.0,36.0,60.0,24.0,43.0,28.0,37.0,13.0,15.0,2.0,110.0,155.0,16.0,11.0,39.0,5.0,,
