Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 310d,73 (48-0-25 65.75%),52 (0.71),←,
8,"Allen, Tim",22y 313d,29 (20-0-9 68.97%),13 (0.45),7 (5-0-2 71.43%),
7,"Ayres, Gary",32y 327d,267 (195-1-71 73.22%),70 (0.26),←,
29,"Baxter, Darren",28y 155d,146 (74-3-69 51.71%),28 (0.19),17 (11-0-6 64.71%),
5,"Collins, Andrew",28y 118d,143 (103-0-40 72.03%),33 (0.23),←,
3,"Condon, Anthony",25y 258d,100 (71-0-29 71.00%),35 (0.35),←,
26,"Cooper, Paul",25y 137d,46 (31-0-15 67.39%),5 (0.11),←,
14,"Dear, Greg",30y 126d,135 (101-0-34 74.81%),18 (0.13),←,
19,"Dunstall, Jason",29y 7d,187 (142-0-45 75.94%),894 (4.78),←,
16,"Gowers, Andrew",24y 132d,64 (45-0-19 70.31%),36 (0.56),←,
6,"Hall, Tony",28y 339d,95 (73-0-22 76.84%),137 (1.44),←,
17,"Hudson, Paul",23y 32d,71 (50-0-21 70.42%),150 (2.11),←,
11,"Jarman, Darren",26y 205d,66 (44-0-22 66.67%),95 (1.44),←,
24,"Langford, Chris",30y 231d,236 (175-1-60 74.36%),31 (0.13),←,
31,"Madigan, Greg",23y 209d,32 (20-0-12 62.50%),1 (0.03),←,
35,"Morrissey, James",28y 321d,106 (79-0-27 74.53%),100 (0.94),←,
36,"Nixon, Ricky",30y 140d,61 (23-0-38 37.70%),37 (0.61),6 (6-0-0 100.00%),4 (0.67)
44,"Platten, John",30y 157d,175 (128-0-47 73.14%),179 (1.02),←,
18,"Pritchard, Darrin",27y 153d,145 (105-0-40 72.41%),84 (0.58),←,
25,"Taylor, Jason",24y 332d,34 (17-0-17 50.00%),17 (0.50),27 (16-0-11 59.26%),13 (0.48)
Totals,Totals,27y 127d,2211 (1544-5-662 69.83%),2015 (0.91),,
C,"Joyce, Alan",50y 304d,91 (66-0-25 72.53%),,←,
