St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",9,2,2,11,,,,5.0,2.0,1.0,,,2.0,,,6.0,5.0,,,5.0,,1.0,77.0
14,"Ball, Luke",9,4,11,20,,2.0,2.0,8.0,,1.0,6.0,3.0,1.0,1.0,,8.0,12.0,,1.0,2.0,,,68.0
27,"Blake, Jason",11,10,7,18,,,1.0,3.0,2.0,,,3.0,3.0,1.0,,6.0,12.0,,,8.0,,,100.0
26,"Dal Santo, Nick",17,6,18,35,,,1.0,3.0,3.0,6.0,5.0,1.0,2.0,,3.0,11.0,24.0,,1.0,3.0,3.0,1.0,87.0
43,"Dawson, Zac",4,3,3,7,,,,2.0,,,,2.0,,2.0,,3.0,3.0,,,4.0,,,100.0
25,"Fisher, Sam",15,10,11,26,,,,3.0,4.0,,,4.0,2.0,1.0,,7.0,17.0,,,7.0,1.0,,100.0
15,"Gardiner, Michael",7,5,4,11,1,,19.0,1.0,,4.0,2.0,,2.0,,,3.0,8.0,,,,,,61.0
42,"Geary, Jarryn",8,3,3,11,1,,,6.0,2.0,2.0,,3.0,1.0,,,3.0,8.0,,,1.0,,1.0,83.0
19,"Gilbert, Sam",11,9,10,21,,,,,8.0,,1.0,2.0,,1.0,,8.0,12.0,,,2.0,,,100.0
18,"Goddard, Brendon",8,,9,17,1,,2.0,3.0,,3.0,2.0,2.0,2.0,,,9.0,8.0,,,,,,87.0
1,"Gram, Jason",17,8,7,24,,1.0,1.0,6.0,1.0,8.0,2.0,3.0,,,,7.0,17.0,1.0,,2.0,,2.0,94.0
33,"Gwilt, James",4,1,8,12,,1.0,,2.0,,2.0,,2.0,2.0,1.0,,4.0,8.0,,,2.0,,,79.0
7,"Hayes, Lenny",10,2,10,20,,,,8.0,,1.0,3.0,1.0,3.0,,,7.0,13.0,,,1.0,,,53.0
38,"Jones, Clinton",6,,5,11,,,,3.0,,2.0,2.0,1.0,2.0,1.0,,8.0,4.0,,,2.0,,,80.0
2,"King, Steven",5,2,3,8,1,,16.0,2.0,1.0,1.0,2.0,2.0,,,,4.0,3.0,2.0,1.0,2.0,,,42.0
23,"Koschitzke, Justin",9,7,3,12,4,1.0,,3.0,,3.0,1.0,,1.0,,2.0,7.0,5.0,3.0,4.0,,,1.0,97.0
32,"McQualter, Andrew",6,1,8,14,,,,3.0,,3.0,2.0,1.0,,,,4.0,10.0,,,4.0,,,79.0
44,"Milne, Stephen",10,4,2,12,1,1.0,,3.0,,2.0,1.0,6.0,,2.0,,6.0,7.0,,,2.0,,1.0,92.0
11,"Montagna, Leigh",16,5,5,21,1,1.0,,12.0,,5.0,2.0,3.0,2.0,1.0,,9.0,11.0,,1.0,1.0,2.0,1.0,81.0
22,"Ray, Farren",10,6,10,20,1,,,6.0,1.0,,2.0,1.0,2.0,,,7.0,15.0,1.0,1.0,3.0,2.0,,78.0
12,"Riewoldt, Nick",11,7,5,16,2,2.0,1.0,3.0,,2.0,1.0,1.0,2.0,,,7.0,9.0,,4.0,,,,88.0
13,"Schneider, Adam",8,3,8,16,2,1.0,,3.0,,3.0,1.0,1.0,1.0,,,6.0,10.0,,,1.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,98,152,363,15,11.0,43.0,88.0,24.0,49.0,35.0,42.0,30.0,11.0,5.0,140.0,221.0,7.0,13.0,52.0,8.0,8.0,
Opposition,Opposition,178,97,225,403,10,9.0,37.0,56.0,32.0,35.0,31.0,59.0,11.0,30.0,1.0,115.0,284.0,11.0,9.0,41.0,15.0,6.0,
