Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",19y 326d,17 (10-0-7 58.82%),9 (0.53),←,
21,"Bell, Daniel",22y 2d,31 (17-1-13 56.45%),,←,
25,"Brown, Nathan",30y 244d,129 (62-0-67 48.06%),33 (0.26),←,
32,"Bruce, Cameron",27y 197d,149 (75-1-73 50.67%),174 (1.17),←,
41,"Carroll, Nathan",26y 177d,44 (18-1-25 42.05%),1 (0.02),←,
36,"Davey, Aaron",23y 309d,67 (38-1-28 57.46%),95 (1.42),←,
35,"Ferguson, Ryan",25y 198d,40 (16-0-24 40.00%),4 (0.10),←,
30,"Godfrey, Simon",26y 179d,90 (43-1-46 48.33%),19 (0.21),←,
18,"Green, Brad",26y 33d,151 (77-1-73 51.32%),199 (1.32),←,
4,"Holland, Ben",29y 340d,181 (94-1-86 52.21%),164 (0.91),56 (32-1-23 58.04%),40 (0.71)
40,"Jamar, Mark",23y 249d,45 (21-1-23 47.78%),15 (0.33),←,
11,"Johnson, Paul",22y 293d,12 (5-0-7 41.67%),2 (0.17),11 (4-0-7 36.36%),2 (0.18)
16,"Johnstone, Travis",26y 272d,148 (74-1-73 50.34%),105 (0.71),←,
2,"Jones, Nathan",19y 85d,11 (3-1-7 31.82%),2 (0.18),←,
23,"McDonald, James",30y 192d,180 (87-1-92 48.61%),45 (0.25),←,
7,"Miller, Brad",23y 283d,78 (36-1-41 46.79%),27 (0.35),←,
22,"Moloney, Brent",23y 77d,54 (27-1-26 50.93%),13 (0.24),31 (15-0-16 48.39%),7 (0.23)
10,"Ward, Daniel",29y 280d,121 (46-1-74 38.43%),29 (0.24),←,
31,"Wheatley, Paul",26y 3d,101 (53-0-48 52.48%),27 (0.27),←,
45,"Whelan, Matthew",27y 153d,126 (63-1-62 50.40%),13 (0.10),←,
34,"White, Jeff",30y 55d,234 (115-1-118 49.36%),101 (0.43),202 (102-1-99 50.74%),83 (0.41)
13,"Yze, Adem",29y 206d,259 (120-1-138 46.53%),225 (0.87),←,
Totals,Totals,25y 355d,2268 (1100-17-1151 48.50%),1302 (0.57),,
C,"Daniher, Neale",46y 59d,213 (106-1-106 50.00%),,←,
