Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",29y 57d,238 (147-4-87 62.61%),295 (1.24),200 (124-3-73 62.75%),251 (1.25)
34,"Attard, Jayden",20y 54d,4 (1-0-3 25.00%),1 (0.25),←,
20,"Black, Simon",27y 19d,173 (115-1-57 66.76%),116 (0.67),←,
36,"Bradshaw, Daniel",27y 152d,163 (98-2-63 60.74%),313 (1.92),160 (95-2-63 60.00%),313 (1.96)
17,"Brennan, Jared",21y 268d,25 (14-0-11 56.00%),17 (0.68),←,
16,"Brown, Jonathan",24y 175d,111 (80-0-31 72.07%),163 (1.47),←,
19,"Charman, Jamie",23y 280d,76 (51-1-24 67.76%),26 (0.34),←,
30,"Copeland, Robert",24y 331d,95 (65-0-30 68.42%),19 (0.20),←,
4,"Fixter, Ben",24y 303d,31 (15-0-16 48.39%),8 (0.26),4 (1-0-3 25.00%),
33,"Hooper, Rhan",18y 103d,3 (1-0-2 33.33%),2 (0.67),←,
2,"Johnson, Chris",29y 327d,248 (123-3-122 50.20%),158 (0.64),189 (116-3-70 62.17%),91 (0.48)
26,"Macdonald, Joel",21y 194d,30 (17-0-13 56.67%),4 (0.13),←,
21,"Merrett, Daniel",21y 131d,17 (8-0-9 47.06%),14 (0.82),←,
15,"Michael, Mal",28y 302d,184 (104-1-79 56.79%),27 (0.15),123 (83-1-39 67.89%),4 (0.03)
25,"Mills, Wayde",18y 236d,3 (1-0-2 33.33%),,←,
10,"Moody, Matthew",20y 211d,7 (2-0-5 28.57%),4 (0.57),←,
8,"Notting, Tim",27y 183d,138 (91-1-46 66.30%),109 (0.79),←,
6,"Power, Luke",26y 104d,158 (102-1-55 64.87%),168 (1.06),←,
35,"Rischitelli, Michael",20y 104d,8 (3-0-5 37.50%),5 (0.63),←,
11,"Sherman, Justin",19y 86d,23 (10-0-13 43.48%),16 (0.70),←,
32,"Stiller, Cheynee",19y 354d,2 (0-0-2 0.00%),1 (0.50),←,
3,"Voss, Michael",30y 289d,272 (161-2-109 59.56%),242 (0.89),193 (123-1-69 63.99%),170 (0.88)
Totals,Totals,23y 343d,2009 (1209-16-784 60.18%),1708 (0.85),,
C,"Matthews, Leigh",54y 52d,399 (242-6-151 61.40%),,175 (117-1-57 67.14%),
