Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Beinke, Bryan",4,2,3,7,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,5.0,2.0,,2.0,1.0,,,
26,"Bickley, Mark",7,3,5,12,,,,2.0,,1.0,2.0,1.0,1.0,1.0,,6.0,6.0,,,2.0,,,
4,"Clarke, Matthew",7,4,1,8,1,,33.0,,,1.0,2.0,3.0,,2.0,,3.0,5.0,1.0,1.0,2.0,,,
1,"Crowell, Andrew",2,1,1,3,,,,2.0,,,,1.0,,1.0,,3.0,,1.0,,,,,
9,"Edwards, Tyson",12,2,10,22,,,,2.0,2.0,6.0,4.0,1.0,,2.0,,12.0,14.0,,,1.0,,,
38,"Gallagher, David",5,,3,8,,,,,,,,1.0,1.0,2.0,,4.0,7.0,,,1.0,,,
41,"Gallagher, James",12,4,4,16,,,,3.0,2.0,7.0,1.0,2.0,1.0,,,5.0,11.0,1.0,,1.0,,,
36,"Goodwin, Simon",18,1,8,26,,,,2.0,1.0,9.0,9.0,1.0,1.0,,,10.0,18.0,,,1.0,1.0,,
34,"Hart, Ben",4,3,1,5,,,,3.0,5.0,,1.0,1.0,,1.0,,2.0,3.0,,,,,,
3,"Jarman, Darren",6,1,1,7,2,,,2.0,2.0,1.0,,1.0,,,,3.0,2.0,1.0,1.0,1.0,,,
28,"Johnson, Kane",8,1,8,16,1,1.0,,2.0,,2.0,7.0,,1.0,1.0,,10.0,6.0,,1.0,1.0,,,
40,"Ladhams, Chris",4,,4,8,,,,1.0,,1.0,,1.0,1.0,,,4.0,4.0,,,2.0,,,
31,"Marsh, Ben",5,2,2,7,,1.0,11.0,2.0,,3.0,1.0,,,,,4.0,3.0,,1.0,5.0,,,
23,"McLeod, Andrew",14,1,11,25,2,,,3.0,,7.0,4.0,4.0,,1.0,,9.0,16.0,,1.0,,,,
32,"Ricciuto, Mark",5,1,5,10,,,,,,2.0,1.0,,,1.0,,5.0,5.0,,,,,,
10,"Robran, Matthew",1,,,1,,,,,,1.0,,,,,,1.0,1.0,,,,,,
12,"Shirley, Robert",7,2,3,10,,,,3.0,2.0,2.0,3.0,2.0,3.0,1.0,,6.0,6.0,,,,,,
7,"Smart, Nigel",6,2,9,15,,,,,,2.0,5.0,2.0,1.0,1.0,,6.0,10.0,,,2.0,,,
20,"Stenglein, Tyson",5,2,3,8,,,1.0,1.0,1.0,4.0,1.0,,,,,3.0,5.0,,,,1.0,,
19,"Stevens, Mark",8,5,10,18,1,,,3.0,2.0,,2.0,1.0,1.0,,,7.0,11.0,2.0,1.0,1.0,,,
30,"Vardy, Peter",6,5,2,8,3,1.0,,2.0,,2.0,,1.0,,,,4.0,3.0,3.0,3.0,1.0,,,
17,"Welsh, Scott",4,1,1,5,1,,1.0,1.0,,,,,1.0,1.0,,3.0,1.0,,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,150,43,95,245,11,7.0,46.0,35.0,17.0,52.0,43.0,24.0,13.0,16.0,,115.0,139.0,9.0,12.0,22.0,2.0,,
Opposition,Opposition,178,64,88,266,18,14.0,28.0,58.0,35.0,47.0,36.0,14.0,16.0,13.0,6.0,112.0,148.0,14.0,18.0,40.0,13.0,,
