Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",10,5,4,14,1,2.0,,1.0,1.0,3.0,,5.0,,2.0,,2.0,12.0,,1.0,,,,
22,"Bamford, Scott",9,6,,9,1,,,,1.0,3.0,,1.0,,,,2.0,7.0,,,,4.0,,
6,"Barnes, John",9,9,8,17,1,,18.0,,,3.0,3.0,3.0,1.0,3.0,,7.0,12.0,1.0,2.0,3.0,5.0,,
9,"Bizzell, Clint",9,3,2,11,,,1.0,,4.0,2.0,3.0,,2.0,1.0,,7.0,7.0,,,2.0,,,
8,"Burns, Ronnie",9,2,6,15,3,2.0,,1.0,,6.0,3.0,2.0,,1.0,,8.0,7.0,,1.0,1.0,,,
7,"Graham, Ben",8,2,1,9,,,1.0,,4.0,1.0,,,,1.0,,4.0,2.0,1.0,,,,,
32,"Hocking, Garry",7,,6,13,,,,,,2.0,6.0,4.0,1.0,,,6.0,6.0,,,1.0,,,
13,"Kilpatrick, Glenn",19,6,4,23,1,,,1.0,2.0,5.0,4.0,1.0,2.0,1.0,,8.0,12.0,,,,,,
1,"King, Steven",6,4,1,7,2,,5.0,3.0,2.0,,,,2.0,,,4.0,3.0,1.0,1.0,3.0,1.0,,
29,"Lowther, Daniel",9,3,3,12,2,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,11.0,,1.0,,1.0,,
44,"Lynch, Tristan",10,8,8,18,1,,,1.0,3.0,3.0,1.0,4.0,3.0,,,9.0,9.0,1.0,1.0,,,,
21,"Mansfield, Michael",8,5,7,15,,1.0,1.0,1.0,3.0,2.0,,2.0,1.0,4.0,,5.0,9.0,,1.0,,3.0,,
17,"McGrath, Tim",14,4,4,18,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,6.0,11.0,,,,1.0,,
31,"Mensch, David",6,5,6,12,2,,,,,3.0,1.0,1.0,3.0,1.0,,8.0,4.0,3.0,1.0,5.0,,,
39,"Milburn, Darren",18,6,11,29,1,,4.0,2.0,3.0,5.0,7.0,2.0,2.0,1.0,3.0,12.0,16.0,1.0,,3.0,2.0,,
16,"Mooney, Jason",9,4,,9,4,,1.0,1.0,,4.0,1.0,3.0,2.0,1.0,1.0,2.0,6.0,,1.0,3.0,,,
23,"Pickering, Liam",6,1,,6,1,,,,,1.0,1.0,1.0,1.0,,,1.0,5.0,,1.0,,,,
15,"Riccardi, Peter",14,8,2,16,1,2.0,,1.0,2.0,6.0,,2.0,1.0,,,2.0,14.0,,,,,,
27,"Sanderson, Brenton",21,5,6,27,,,,2.0,5.0,5.0,3.0,6.0,1.0,1.0,,8.0,17.0,,,,4.0,,
12,"Sholl, Brad",13,7,4,17,1,,,1.0,3.0,3.0,,2.0,1.0,1.0,,3.0,15.0,1.0,1.0,,2.0,,
4,"Snell, Jason",3,3,2,5,,,,,1.0,,,1.0,,,,1.0,4.0,,,,,,
26,"Stoneham, Barry",4,2,2,6,2,,,,,,,1.0,,1.0,,2.0,4.0,,2.0,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,98,87,308,24,11.0,32.0,17.0,36.0,65.0,34.0,43.0,25.0,21.0,4.0,109.0,193.0,9.0,14.0,23.0,23.0,,
Opposition,Opposition,193,83,120,313,20,14.0,20.0,18.0,33.0,61.0,34.0,33.0,21.0,25.0,2.0,114.0,195.0,14.0,15.0,18.0,17.0,,
