Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",26y 199d,124 (65-0-59 52.42%),49 (0.40),79 (57-0-22 72.15%),25 (0.32)
31,"Andrews, Harris",27y 136d,193 (91-0-102 47.15%),11 (0.06),←,
43,"Answerth, Noah",24y 263d,61 (41-0-20 67.21%),2 (0.03),←,
7,"Berry, Jarrod",26y 80d,140 (77-0-63 55.00%),59 (0.42),←,
23,"Cameron, Charlie",29y 295d,209 (132-1-76 63.40%),370 (1.77),136 (85-0-51 62.50%),283 (2.08)
3,"Daniher, Joe",30y 52d,184 (89-1-94 48.64%),349 (1.90),76 (49-0-27 64.47%),158 (2.08)
5,"Dunkley, Josh",27y 107d,147 (85-0-62 57.82%),67 (0.46),31 (20-0-11 64.52%),2 (0.06)
28,"Fletcher, Jaspa",20y 61d,21 (13-0-8 61.90%),11 (0.52),←,
32,"Fort, Darcy",30y 263d,35 (24-0-11 68.57%),17 (0.49),27 (19-0-8 70.37%),11 (0.41)
27,"Gardiner, Darcy",28y 216d,164 (75-0-89 45.73%),6 (0.04),←,
30,"Hipwood, Eric",26y 225d,160 (84-0-76 52.50%),238 (1.49),←,
35,"Lester, Ryan",31y 243d,187 (83-0-104 44.39%),47 (0.25),←,
1,"Lohmann, Kai",20y 355d,15 (9-0-6 60.00%),6 (0.40),←,
11,"McCarthy, Lincoln",30y 186d,150 (103-0-47 68.67%),167 (1.11),121 (80-0-41 66.12%),142 (1.17)
6,"McCluggage, Hugh",26y 53d,162 (90-0-72 55.56%),101 (0.62),←,
26,"McKenna, Conor",28y 28d,107 (54-1-52 50.93%),27 (0.25),28 (19-0-9 67.86%),7 (0.25)
9,"Neale, Lachie",30y 337d,252 (142-0-110 56.35%),116 (0.46),117 (77-0-40 65.81%),49 (0.42)
40,"Payne, Jack",24y 193d,56 (34-0-22 60.71%),2 (0.04),←,
16,"Rayner, Cam",24y 187d,120 (71-0-49 59.17%),109 (0.91),←,
37,"Starcevich, Brandon",24y 276d,104 (69-0-35 66.35%),6 (0.06),←,
29,"Tunstill, James",20y 282d,9 (3-0-6 33.33%),1 (0.11),←,
44,"Wilmot, Darcy",20y 116d,36 (23-0-13 63.89%),6 (0.17),←,
15,"Zorko, Dayne",35y 76d,257 (118-0-139 45.91%),230 (0.89),←,
Totals,Totals,26y 295d,2893 (1575-3-1315 54.44%),1997 (0.69),,
C,"Fagan, Chris",62y 307d,169 (94-0-75 55.62%),,←,
