Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 178d,26 (8-1-17 32.69%),14 (0.54),10 (5-0-5 50.00%),5 (0.50)
5,"Buckley, Nathan",35y 36d,277 (115-2-160 41.88%),283 (1.02),257 (111-2-144 43.58%),262 (1.02)
17,"Burns, Scott",32y 251d,244 (109-1-134 44.88%),143 (0.59),←,
43,"Clarke, Martin",19y 291d,9 (5-0-4 55.56%),3 (0.33),←,
8,"Clement, James",30y 361d,227 (97-0-130 42.73%),51 (0.22),143 (71-0-72 49.65%),13 (0.09)
32,"Cloke, Travis",20y 179d,52 (27-0-25 51.92%),48 (0.92),←,
1,"Davis, Leon",26y 75d,136 (64-0-72 47.06%),167 (1.23),←,
38,"Goldsack, Tyson",20y 101d,14 (7-0-7 50.00%),,←,
24,"Lockyer, Tarkyn",27y 305d,164 (77-0-87 46.95%),90 (0.55),←,
30,"Lumumba, Heritier",20y 289d,33 (19-0-14 57.58%),1 (0.03),←,
27,"Maxwell, Nick",24y 89d,69 (36-0-33 52.17%),16 (0.23),←,
7,"Medhurst, Paul",25y 263d,113 (58-0-55 51.33%),184 (1.63),14 (8-0-6 57.14%),18 (1.29)
11,"OBree, Shane",28y 169d,189 (93-0-96 49.21%),73 (0.39),170 (84-0-86 49.41%),70 (0.41)
10,"Pendlebury, Scott",19y 236d,29 (16-0-13 55.17%),22 (0.76),←,
20,"Reid, Ben",18y 124d,3 (1-0-2 33.33%),2 (0.67),←,
21,"Richards, Guy",24y 163d,36 (19-0-17 52.78%),3 (0.08),←,
23,"Rocca, Anthony",30y 16d,227 (110-0-117 48.46%),386 (1.70),205 (99-0-106 48.29%),375 (1.83)
39,"Shaw, Heath",21y 277d,50 (27-0-23 54.00%),12 (0.24),←,
22,"Shaw, Rhyce",25y 319d,74 (38-0-36 51.35%),15 (0.20),←,
36,"Swan, Dane",23y 187d,73 (37-0-36 50.68%),34 (0.47),←,
13,"Thomas, Dale",20y 71d,38 (22-0-16 57.89%),28 (0.74),←,
14,"Wakelin, Shane",33y 19d,229 (109-2-118 48.03%),20 (0.09),135 (68-0-67 50.37%),1 (0.01)
Totals,Totals,25y 82d,2312 (1094-6-1212 47.32%),1595 (0.69),,
C,"Malthouse, Mick",54y 14d,561 (313-4-244 56.15%),,183 (90-0-93 49.18%),
