Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 355d,268 (110-2-156 41.42%),275 (1.03),248 (106-2-140 43.15%),254 (1.02)
17,"Burns, Scott",31y 205d,214 (91-1-122 42.76%),130 (0.61),←,
8,"Clement, James",29y 315d,209 (86-0-123 41.15%),49 (0.23),125 (60-0-65 48.00%),11 (0.09)
34,"Cloke, Jason",24y 71d,72 (35-0-37 48.61%),10 (0.14),←,
1,"Davis, Leon",25y 29d,114 (51-0-63 44.74%),138 (1.21),←,
4,"Didak, Alan",23y 151d,94 (50-0-44 53.19%),135 (1.44),←,
30,"Fanning, David",21y 361d,14 (3-0-11 21.43%),4 (0.29),←,
25,"Fraser, Josh",24y 192d,128 (66-0-62 51.56%),116 (0.91),←,
26,"Johnson, Ben",25y 102d,128 (66-0-62 51.56%),27 (0.21),←,
18,"Licuria, Paul",28y 193d,175 (75-0-100 42.86%),62 (0.35),165 (73-0-92 44.24%),60 (0.36)
24,"Lockyer, Tarkyn",26y 259d,134 (59-0-75 44.03%),69 (0.51),←,
3,"Lonie, Ryan",23y 134d,111 (56-0-55 50.45%),58 (0.52),←,
7,"Morrison, Chad",28y 109d,168 (83-1-84 49.70%),88 (0.52),20 (6-0-14 30.00%),1 (0.05)
11,"OBree, Shane",27y 123d,160 (76-0-84 47.50%),63 (0.39),141 (67-0-74 47.52%),60 (0.43)
16,"Pendlebury, Scott",18y 190d,6 (2-0-4 33.33%),3 (0.50),←,
23,"Rocca, Anthony",28y 335d,199 (93-0-106 46.73%),328 (1.65),177 (82-0-95 46.33%),317 (1.79)
39,"Shaw, Heath",20y 231d,20 (9-0-11 45.00%),5 (0.25),←,
22,"Shaw, Rhyce",24y 273d,56 (26-0-30 46.43%),10 (0.18),←,
36,"Swan, Dane",22y 141d,43 (19-0-24 44.19%),21 (0.49),←,
20,"Tarrant, Chris",25y 301d,155 (72-0-83 46.45%),287 (1.85),←,
13,"Thomas, Dale",19y 25d,13 (8-0-5 61.54%),9 (0.69),←,
14,"Wakelin, Shane",31y 338d,212 (98-2-112 46.70%),19 (0.09),118 (57-0-61 48.31%),
Totals,Totals,25y 268d,2693 (1234-6-1453 45.82%),1906 (0.71),,
C,"Malthouse, Mick",52y 333d,531 (295-4-232 55.93%),,153 (72-0-81 47.06%),
