Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",19y 294d,18 (10-0-8 55.56%),15 (0.83),←,
11,"Barnett, John",21y 267d,11 (5-0-6 45.45%),6 (0.55),5 (3-0-2 60.00%),2 (0.40)
26,"Brown, Gavin",29y 226d,189 (98-5-86 53.17%),144 (0.76),←,
5,"Buckley, Nathan",24y 287d,92 (36-2-54 40.22%),91 (0.99),72 (32-2-38 45.83%),70 (0.97)
17,"Burns, Scott",22y 137d,47 (21-1-25 45.74%),13 (0.28),←,
28,"Crosisca, Gavin",28y 236d,188 (106-5-77 57.71%),49 (0.26),←,
24,"Curran, Chris",22y 279d,26 (15-2-9 61.54%),12 (0.46),←,
9,"Francis, Matthew",26y 253d,33 (12-0-21 36.36%),16 (0.48),14 (8-0-6 57.14%),3 (0.21)
27,"McDonald, Alex",27y 85d,75 (40-0-35 53.33%),36 (0.48),29 (14-0-15 48.28%),12 (0.41)
48,"Michael, Mal",19y 319d,1 (1-0-0 100.00%),,←,
1,"Monkhorst, Damian",27y 261d,161 (93-4-64 59.01%),34 (0.21),←,
44,"Osborne, Richard",32y 327d,258 (109-2-147 42.64%),554 (2.15),4 (4-0-0 100.00%),6 (1.50)
6,"Patterson, Stephen",26y 125d,45 (21-1-23 47.78%),54 (1.20),←,
3,"Richardson, Mark",24y 190d,55 (29-1-25 53.64%),48 (0.87),←,
23,"Rocca, Anthony",19y 267d,29 (16-0-13 55.17%),24 (0.83),7 (5-0-2 71.43%),13 (1.86)
36,"Rocca, Saverio",23y 170d,96 (50-2-44 53.13%),341 (3.55),←,
29,"Russell, Scott",27y 2d,152 (87-3-62 58.22%),94 (0.62),←,
14,"Watson, Shane",23y 81d,95 (47-1-47 50.00%),60 (0.63),←,
22,"Wild, Jason",21y 88d,34 (17-2-15 52.94%),9 (0.26),←,
10,"Williams, Paul",24y 36d,120 (62-2-56 52.50%),159 (1.33),←,
19,"Wright, Graham",28y 337d,169 (101-4-64 60.95%),102 (0.60),←,
Totals,Totals,24y 325d,1894 (976-37-881 51.53%),1861 (0.98),,
C,"Shaw, Tony",36y 290d,29 (14-0-15 48.28%),,←,
