Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",27y 154d,107 (56-0-51 52.34%),42 (0.39),←,
7,"Buckley, Dylan",21y 70d,8 (3-0-5 37.50%),2 (0.25),←,
41,"Casboult, Levi",24y 71d,23 (11-0-12 47.83%),17 (0.74),←,
15,"Docherty, Sam",20y 220d,16 (8-0-8 50.00%),5 (0.31),3 (2-0-1 66.67%),4 (1.33)
46,"Ellard, David",25y 73d,47 (24-0-23 51.06%),31 (0.66),←,
33,"Everitt, Andrejs",25y 73d,88 (55-3-30 64.20%),38 (0.43),9 (4-0-5 44.44%),6 (0.67)
38,"Garlett, Jeff",24y 295d,105 (57-1-47 54.76%),179 (1.70),←,
4,"Gibbs, Bryce",25y 71d,164 (77-1-86 47.26%),85 (0.52),←,
23,"Henderson, Lachie",24y 162d,93 (45-1-47 48.92%),71 (0.76),78 (37-1-40 48.08%),68 (0.87)
40,"Jamison, Michael",27y 348d,119 (56-1-62 47.48%),2 (0.02),←,
14,"McLean, Brock",28y 75d,147 (62-1-84 42.52%),69 (0.47),53 (25-0-28 47.17%),30 (0.57)
2,"Menzel, Troy",19y 245d,15 (8-0-7 53.33%),19 (1.27),←,
3,"Murphy, Marc",26y 310d,174 (80-1-93 46.26%),138 (0.79),←,
17,"Rowe, Sam",26y 187d,18 (9-0-9 50.00%),9 (0.50),←,
6,"Simpson, Kade",30y 20d,209 (88-2-119 42.58%),120 (0.57),←,
39,"Thomas, Dale",26y 338d,166 (107-2-57 65.06%),125 (0.75),9 (4-0-5 44.44%),4 (0.44)
42,"Tuohy, Zach",24y 166d,63 (34-0-29 53.97%),23 (0.37),←,
30,"Waite, Jarrad",31y 110d,174 (64-3-107 37.64%),232 (1.33),←,
1,"Walker, Andrew",28y 7d,173 (67-3-103 39.60%),116 (0.67),←,
11,"Warnock, Robert",27y 126d,79 (40-1-38 51.27%),15 (0.19),58 (30-1-27 52.59%),11 (0.19)
43,"White, Simon",25y 342d,33 (21-1-11 65.15%),2 (0.06),←,
13,"Yarran, Chris",23y 157d,92 (45-1-46 49.46%),78 (0.85),←,
Totals,Totals,25y 248d,2113 (1017-22-1074 48.13%),1418 (0.67),,
C,"Malthouse, Mick",60y 281d,697 (402-6-289 58.11%),,33 (16-0-17 48.48%),
