Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",10,3,10,20,1,1.0,,2.0,3.0,3.0,,2.0,1.0,1.0,,6.0,15.0,,,,1.0,1.0,86.0
18,"Betts, Eddie",9,1,4,13,3,,,2.0,,4.0,1.0,2.0,5.0,,,11.0,3.0,,1.0,3.0,,,88.0
16,"Brown, Luke",9,2,4,13,,,,2.0,3.0,2.0,,2.0,,,,6.0,6.0,1.0,,2.0,,,74.0
23,"Cameron, Charlie",9,1,5,14,2,,,1.0,1.0,1.0,,5.0,1.0,2.0,,6.0,6.0,,,,2.0,1.0,85.0
2,"Crouch, Brad",12,,12,24,,,,5.0,2.0,4.0,2.0,6.0,,3.0,,5.0,20.0,,,,,,69.0
44,"Crouch, Matt",12,5,26,38,,,,4.0,2.0,4.0,7.0,5.0,,1.0,,15.0,23.0,,,,,,81.0
26,"Douglas, Richard",17,4,13,30,2,,,4.0,3.0,3.0,5.0,8.0,,3.0,,10.0,21.0,,2.0,1.0,,,80.0
17,"Hampton, Curtly",5,,9,14,,,,3.0,,4.0,,2.0,,,,9.0,6.0,,,3.0,,,75.0
15,"Hartigan, Kyle",9,5,9,18,,,,1.0,7.0,1.0,,4.0,,2.0,,7.0,10.0,1.0,,6.0,,,89.0
24,"Jacobs, Sam",9,4,10,19,1,,35.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,,12.0,8.0,2.0,1.0,4.0,,,88.0
4,"Jenkins, Josh",10,6,3,13,2,2.0,2.0,2.0,,6.0,1.0,3.0,1.0,1.0,,3.0,11.0,,3.0,1.0,,,91.0
8,"Kelly, Jake",6,2,6,12,,,,,3.0,,,1.0,,1.0,,2.0,9.0,,,6.0,,,87.0
3,"Knight, Riley",3,,5,8,,,,2.0,1.0,,1.0,2.0,,,,5.0,4.0,,,1.0,,1.0,79.0
29,"Laird, Rory",11,3,26,37,,,,2.0,5.0,3.0,5.0,3.0,,,,16.0,23.0,1.0,,1.0,,,89.0
6,"Lever, Jake",9,5,4,13,1,1.0,,4.0,3.0,3.0,,1.0,2.0,1.0,,9.0,3.0,2.0,,3.0,,,71.0
27,"Lynch, Tom",7,2,3,10,,,,1.0,,2.0,1.0,1.0,2.0,,,5.0,5.0,,1.0,,,,47.0
14,"Mackay, David",8,2,8,16,,,,1.0,1.0,4.0,1.0,2.0,1.0,,,4.0,12.0,,,,2.0,,83.0
22,"Otten, Andy",7,6,9,16,,,1.0,5.0,2.0,2.0,1.0,1.0,1.0,,,9.0,6.0,3.0,,2.0,,,85.0
9,"Sloane, Rory",9,3,9,18,,,,4.0,,2.0,4.0,3.0,1.0,2.0,,11.0,9.0,1.0,,2.0,,1.0,83.0
33,"Smith, Brodie",9,2,3,12,,,,1.0,3.0,,1.0,4.0,,,,4.0,8.0,,,5.0,,,88.0
12,"Talia, Daniel",11,9,13,24,,,,2.0,7.0,2.0,1.0,5.0,,1.0,,11.0,12.0,4.0,,12.0,,1.0,95.0
13,"Walker, Taylor",4,4,3,7,1,1.0,,1.0,,2.0,,5.0,,3.0,,2.0,6.0,1.0,1.0,1.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,69,194,389,13,8.0,38.0,50.0,49.0,56.0,34.0,70.0,16.0,23.0,,168.0,226.0,16.0,9.0,53.0,5.0,6.0,
Opposition,Opposition,218,77,170,388,22,13.0,45.0,90.0,37.0,79.0,47.0,59.0,23.0,16.0,6.0,161.0,228.0,11.0,13.0,51.0,6.0,14.0,
