Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 220d,108 (46-1-61 43.06%),35 (0.32),33 (17-0-16 51.52%),6 (0.18)
11,"Aish, James",26y 188d,128 (55-0-73 42.97%),24 (0.19),46 (22-0-24 47.83%),1 (0.02)
41,"Banfield, Bailey",24y 78d,47 (21-0-26 44.68%),19 (0.40),←,
8,"Brayshaw, Andrew",22y 188d,85 (37-0-48 43.53%),23 (0.27),←,
17,"Brodie, Will",23y 265d,34 (10-0-24 29.41%),4 (0.12),9 (7-0-2 77.78%),1 (0.11)
27,"Chapman, Heath",20y 104d,13 (9-0-4 69.23%),1 (0.08),←,
6,"Clark, Jordan",21y 211d,41 (28-0-13 68.29%),17 (0.41),9 (7-0-2 77.78%),2 (0.22)
33,"Colyer, Travis",30y 264d,136 (66-1-69 48.90%),82 (0.60),49 (23-0-26 46.94%),28 (0.57)
36,"Cox, Brennan",23y 275d,67 (28-0-39 41.79%),28 (0.42),←,
4,"Darcy, Sean",23y 337d,68 (28-0-40 41.18%),30 (0.44),←,
28,"Erasmus, Neil",18y 164d,4 (3-0-1 75.00%),1 (0.25),←,
32,"Frederick, Michael",21y 363d,25 (15-0-10 60.00%),19 (0.76),←,
37,"Lobb, Rory",29y 95d,127 (68-2-57 54.33%),120 (0.94),53 (26-0-27 49.06%),56 (1.06)
2,"Logue, Griffin",24y 32d,50 (20-0-30 40.00%),1 (0.02),←,
16,"Mundy, David",36y 299d,361 (183-1-177 50.83%),157 (0.43),←,
25,"Pearce, Alex",26y 340d,71 (32-0-39 45.07%),3 (0.04),←,
13,"Ryan, Luke",26y 98d,94 (42-0-52 44.68%),3 (0.03),←,
5,"Schultz, Lachie",24y 166d,52 (24-0-28 46.15%),50 (0.96),←,
3,"Serong, Caleb",21y 95d,43 (22-0-21 51.16%),10 (0.23),←,
35,"Treacy, Josh",19y 284d,19 (12-0-7 63.16%),14 (0.74),←,
18,"Tucker, Darcy",25y 112d,102 (36-0-66 35.29%),35 (0.34),←,
31,"Walker, Brandon",19y 210d,17 (11-0-6 64.71%),,←,
26,"Young, Hayden",21y 34d,20 (10-0-10 50.00%),1 (0.05),←,
Totals,Totals,24y 113d,1712 (806-5-901 47.08%),677 (0.40),,
C,"Longmuir, Justin",41y 114d,46 (22-0-24 47.83%),,←,
