Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",20y 278d,30 (13-0-17 43.33%),6 (0.20),←,
46,"Begley, Colm",19y 354d,1 (0-0-1 0.00%),,←,
20,"Black, Simon",27y 139d,189 (121-1-67 64.29%),124 (0.66),←,
36,"Bradshaw, Daniel",27y 272d,179 (104-2-73 58.66%),361 (2.02),176 (101-2-73 57.95%),361 (2.05)
17,"Brennan, Jared",22y 23d,37 (20-0-17 54.05%),23 (0.62),←,
30,"Copeland, Robert",25y 86d,108 (69-0-39 63.89%),20 (0.19),←,
39,"Drummond, Josh",23y 123d,20 (10-0-10 50.00%),12 (0.60),←,
33,"Hooper, Rhan",18y 223d,10 (3-0-7 30.00%),9 (0.90),←,
27,"Keating, Clark",30y 154d,137 (88-2-47 64.96%),83 (0.61),123 (78-1-44 63.82%),74 (0.60)
21,"Merrett, Daniel",21y 251d,22 (9-0-13 40.91%),16 (0.73),←,
15,"Michael, Mal",29y 57d,199 (110-1-88 55.53%),28 (0.14),138 (89-1-48 64.86%),5 (0.04)
10,"Moody, Matthew",20y 331d,23 (8-0-15 34.78%),14 (0.61),←,
8,"Notting, Tim",27y 303d,154 (97-1-56 63.31%),111 (0.72),←,
24,"Patfull, Joel",21y 256d,13 (5-0-8 38.46%),3 (0.23),←,
6,"Power, Luke",26y 224d,174 (108-1-65 62.36%),176 (1.01),←,
29,"Roe, Jason",22y 160d,14 (5-0-9 35.71%),3 (0.21),←,
5,"Scott, Brad",30y 109d,166 (94-2-70 57.23%),45 (0.27),144 (86-2-56 60.42%),39 (0.27)
28,"Selwood, Troy",22y 111d,32 (14-0-18 43.75%),5 (0.16),←,
11,"Sherman, Justin",19y 206d,39 (16-0-23 41.03%),24 (0.62),←,
32,"Stiller, Cheynee",20y 109d,11 (3-0-8 27.27%),4 (0.36),←,
3,"Voss, Michael",31y 44d,287 (167-2-118 58.54%),244 (0.85),208 (129-1-78 62.26%),172 (0.83)
31,"Wood, Cameron",19y 169d,6 (1-0-5 16.67%),,←,
Totals,Totals,24y 15d,1851 (1065-12-774 57.54%),1311 (0.71),,
C,"Matthews, Leigh",54y 172d,415 (248-6-161 60.48%),,191 (123-1-67 64.66%),
