Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",1,,1.0,2,,,,1.0,,,,2.0,2.0,,,2,1.0,,,1.0,,,49.0
28,"Begley, James",5,3.0,5.0,10,,,,,2.0,,2.0,1.0,1.0,1.0,,4,6.0,,,1.0,,,58.0
26,"Bickley, Mark",11,6.0,9.0,20,,,,,2.0,6.0,4.0,3.0,1.0,1.0,,9,12.0,,,1.0,,,78.0
35,"Biglands, Rhett",2,,,2,,1.0,25.0,2.0,,2.0,,,,,,2,,,,,,,48.0
10,"Bode, Matthew",4,1.0,2.0,6,,,,5.0,,1.0,2.0,,,,,3,3.0,,,,,1.0,34.0
5,"Burns, Ronnie",5,2.0,7.0,12,,2.0,,3.0,,2.0,3.0,1.0,1.0,1.0,,7,5.0,,,,,,54.0
24,"Burton, Brett",15,5.0,3.0,18,1.0,,1.0,3.0,2.0,1.0,4.0,,,,3.0,12,6.0,2.0,1.0,1.0,2.0,,100.0
2,"Carey, Wayne",13,6.0,,13,5.0,3.0,,1.0,,4.0,1.0,2.0,2.0,2.0,,11,3.0,4.0,2.0,5.0,1.0,1.0,100.0
4,"Clarke, Matthew",1,1.0,5.0,6,,,31.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,,2,4.0,,,3.0,,,52.0
9,"Edwards, Tyson",15,3.0,7.0,22,,,,4.0,3.0,3.0,6.0,1.0,1.0,,1.0,10,12.0,,,2.0,3.0,,100.0
36,"Goodwin, Simon",14,2.0,4.0,18,,,,,1.0,2.0,,4.0,1.0,3.0,,1,16.0,,,1.0,1.0,1.0,100.0
34,"Hart, Ben",5,3.0,2.0,7,,,,,4.0,,,,,,,1,6.0,1.0,,6.0,,,100.0
18,"Johncock, Graham",7,2.0,2.0,9,3.0,,,5.0,,2.0,,2.0,1.0,2.0,,4,5.0,,1.0,,,1.0,100.0
40,"Ladhams, Chris",16,3.0,5.0,21,2.0,3.0,1.0,3.0,1.0,6.0,2.0,,1.0,,,13,9.0,,1.0,,,,100.0
16,"McGregor, Ken",9,4.0,8.0,17,,,1.0,3.0,1.0,1.0,1.0,2.0,,,,7,9.0,1.0,,4.0,,,100.0
23,"McLeod, Andrew",12,1.0,7.0,19,1.0,2.0,,4.0,,3.0,4.0,2.0,3.0,2.0,,5,13.0,,,1.0,,1.0,100.0
22,"Perrie, Ian",6,6.0,4.0,10,1.0,1.0,,,,2.0,,2.0,1.0,,,3,7.0,,2.0,1.0,,2.0,100.0
32,"Ricciuto, Mark",7,2.0,6.0,13,,1.0,,6.0,1.0,2.0,7.0,3.0,2.0,2.0,,7,5.0,,,1.0,,,93.0
12,"Shirley, Robert",7,2.0,5.0,12,,,,1.0,2.0,2.0,3.0,1.0,,1.0,,5,8.0,,,3.0,,,84.0
7,"Smart, Nigel",4,3.0,5.0,9,,,,1.0,2.0,2.0,,,2.0,,,4,6.0,2.0,,1.0,,,60.0
20,"Stenglein, Tyson",6,2.0,5.0,11,1.0,,,4.0,1.0,1.0,2.0,,,,,7,5.0,1.0,,,,,90.0
15,"Torney, Jason",6,6.0,6.0,12,,,,2.0,,,1.0,,,,,4,8.0,1.0,,1.0,1.0,,100.0
Totals,Totals,171,63.0,98.0,269,14.0,13.0,59.0,49.0,23.0,43.0,44.0,30.0,20.0,19.0,4.0,123,149.0,12.0,7.0,33.0,8.0,7.0,
Opposition,Opposition,162,76.0,95.0,257,14.0,9.0,29.0,42.0,24.0,42.0,27.0,35.0,19.0,20.0,2.0,106,146.0,17.0,14.0,35.0,14.0,10.0,
