Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Burns, Scott",9,3,8,17,,1.0,,1.0,,4.0,4.0,1.0,2.0,1.0,,8.0,10.0,,,1.0,2.0,,57.0
43,"Clarke, Martin",10,5,9,19,,1.0,,2.0,,3.0,3.0,3.0,,,,6.0,13.0,,,3.0,,,92.0
32,"Cloke, Travis",6,5,2,8,1,,,3.0,,3.0,,1.0,,1.0,,5.0,3.0,2.0,,,,1.0,96.0
1,"Davis, Leon",4,3,3,7,,1.0,,6.0,1.0,,1.0,1.0,,1.0,,2.0,5.0,,,1.0,,,82.0
4,"Didak, Alan",10,7,4,14,,,,1.0,1.0,3.0,2.0,1.0,,1.0,,3.0,11.0,,,1.0,1.0,,84.0
25,"Fraser, Josh",6,4,3,9,,,15.0,,,,3.0,1.0,3.0,1.0,,3.0,6.0,,,2.0,,,73.0
38,"Goldsack, Tyson",11,1,1,12,,,,1.0,2.0,1.0,1.0,1.0,,,,6.0,5.0,,,3.0,4.0,,93.0
26,"Johnson, Ben",16,9,5,21,,,1.0,3.0,6.0,3.0,1.0,4.0,2.0,3.0,,5.0,16.0,,,3.0,2.0,,83.0
18,"Licuria, Paul",4,3,12,16,,1.0,,4.0,1.0,1.0,2.0,1.0,1.0,,,9.0,7.0,,1.0,,,,78.0
24,"Lockyer, Tarkyn",13,8,5,18,,,,,6.0,3.0,,4.0,,1.0,,5.0,13.0,,,,3.0,,84.0
3,"Lonie, Ryan",11,7,13,24,,2.0,,5.0,2.0,3.0,3.0,,,,,6.0,19.0,,,1.0,5.0,,90.0
30,"Lumumba, Heritier",11,7,4,15,,,,1.0,6.0,,,,4.0,,,7.0,7.0,1.0,,5.0,2.0,,100.0
27,"Maxwell, Nick",5,6,9,14,4,,,3.0,,1.0,,,1.0,,,8.0,6.0,3.0,5.0,4.0,1.0,,97.0
11,"OBree, Shane",19,9,9,28,,1.0,,2.0,2.0,9.0,5.0,3.0,,2.0,,10.0,16.0,,1.0,,,2.0,86.0
10,"Pendlebury, Scott",1,,,1,,,,,,,,,,,,,1.0,,,,,,4.0
35,"Prestigiacomo, Simon",3,3,2,5,,,,2.0,4.0,,,,1.0,,,1.0,4.0,,,7.0,,,94.0
21,"Richards, Guy",2,2,6,8,,,13.0,,,1.0,1.0,4.0,,1.0,,3.0,6.0,,1.0,,,,49.0
23,"Rocca, Anthony",3,2,5,8,1,1.0,1.0,,,1.0,,,,,,6.0,3.0,1.0,1.0,1.0,,,95.0
39,"Shaw, Heath",15,13,12,27,1,,,1.0,3.0,5.0,,3.0,1.0,,,7.0,21.0,,,5.0,,1.0,97.0
36,"Swan, Dane",22,8,4,26,,1.0,,5.0,4.0,2.0,,4.0,,,,3.0,24.0,,,4.0,1.0,,88.0
13,"Thomas, Dale",9,5,8,17,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,4.0,13.0,,1.0,,4.0,,86.0
14,"Wakelin, Shane",6,3,2,8,,,,3.0,1.0,,,,1.0,,,2.0,5.0,,,6.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,113,126,322,7,14.0,31.0,45.0,39.0,44.0,26.0,33.0,17.0,12.0,,109.0,214.0,7.0,10.0,47.0,25.0,4.0,
Opposition,Opposition,210,106,161,371,22,17.0,29.0,60.0,34.0,65.0,34.0,36.0,12.0,17.0,6.0,123.0,248.0,11.0,22.0,68.0,14.0,17.0,
