Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",18y 320d,1 (1-0-0 100.00%),,←,
20,"Brogan, Dean",28y 185d,90 (61-1-28 68.33%),31 (0.34),←,
7,"Burgoyne, Peter",29y 139d,195 (110-3-82 57.18%),183 (0.94),←,
8,"Burgoyne, Shaun",24y 239d,116 (78-0-38 67.24%),119 (1.03),←,
25,"Cassisi, Domenic",24y 268d,94 (59-1-34 63.30%),39 (0.41),←,
35,"Cornes, Chad",27y 217d,172 (106-1-65 61.92%),135 (0.78),←,
18,"Cornes, Kane",24y 163d,127 (79-1-47 62.60%),55 (0.43),←,
33,"Ebert, Brett",23y 211d,66 (33-1-32 50.76%),84 (1.27),←,
17,"Gray, Robbie",19y 79d,3 (1-0-2 33.33%),6 (2.00),←,
5,"Lade, Brendon",30y 342d,182 (102-3-77 56.87%),150 (0.82),←,
16,"Pearce, Danyle",21y 71d,38 (17-0-21 44.74%),27 (0.71),←,
36,"Pettigrew, Michael",22y 93d,43 (20-0-23 46.51%),22 (0.51),←,
15,"Rodan, David",23y 252d,77 (26-0-51 33.77%),58 (0.75),12 (7-0-5 58.33%),15 (1.25)
3,"Salopek, Steven",21y 361d,57 (31-0-26 54.39%),28 (0.49),←,
9,"Surjan, Jacob",21y 306d,34 (18-0-16 52.94%),7 (0.21),←,
23,"Symes, Brad",22y 102d,19 (8-0-11 42.11%),2 (0.11),←,
28,"Thurstans, Toby",26y 307d,70 (43-1-26 62.14%),50 (0.71),←,
1,"Tredrea, Warren",28y 175d,200 (118-2-80 59.50%),439 (2.19),←,
2,"Wakelin, Darryl",32y 310d,257 (142-2-113 55.64%),12 (0.05),142 (89-1-52 63.03%),4 (0.03)
39,"Westhoff, Justin",20y 259d,3 (1-0-2 33.33%),9 (3.00),←,
24,"White, Damon",23y 305d,48 (24-1-23 51.04%),44 (0.92),←,
21,"Wilson, Michael",30y 208d,175 (93-4-78 54.29%),50 (0.29),←,
Totals,Totals,24y 339d,2067 (1171-21-875 56.65%),1550 (0.75),,
C,"Williams, Mark",48y 300d,201 (119-2-80 59.70%),,←,
