Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",6,3,3,9,,,1.0,,,3.0,3.0,1.0,,,,,,,,,,,
18,"Cameron, Leon",9,,3,12,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,
16,"Croft, Matthew",11,4,6,17,1,,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,
11,"Curley, Todd",8,4,5,13,,,,,,3.0,2.0,2.0,,1.0,,,,,,,,,
14,"Darcy, Luke",5,6,4,9,,,6.0,1.0,2.0,,3.0,1.0,,2.0,,,,,,,,,
21,"Dent, Matthew",6,2,8,14,,,,,1.0,2.0,,2.0,,2.0,,,,,,,,,
4,"Garlick, Simon",10,2,3,13,,,,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,
3,"Grant, Chris",7,6,3,10,1,1.0,1.0,2.0,,4.0,1.0,2.0,,,,,,,,,,,
9,"Hudson, Paul",11,2,8,19,5,2.0,,2.0,1.0,3.0,2.0,4.0,1.0,1.0,,,,,,,,,
6,"Johnson, Brad",16,8,4,20,2,1.0,,1.0,3.0,8.0,2.0,1.0,,,,,,,,,,,
2,"Kolyniuk, Steven",8,4,2,10,,,,4.0,1.0,2.0,1.0,2.0,,,,,,,,,,,
35,"Kretiuk, Steven",8,2,2,10,,,,4.0,6.0,,,1.0,1.0,,,,,,,,,,
39,"Liberatore, Tony",4,1,6,10,,,,2.0,1.0,,2.0,1.0,,1.0,,,,,,,,,
23,"Martin, Michael",17,1,4,21,,,,1.0,4.0,8.0,4.0,,,,,,,,,,,,
1,"Minton-Connell, Simon",1,1,1,2,,1.0,,,,,,,,,,,,,,,,,
10,"Montgomery, Brett",5,4,5,10,1,1.0,,,,1.0,,,1.0,,,,,,,,,,
36,"Romero, Jose",19,7,13,32,,1.0,,2.0,2.0,4.0,6.0,3.0,,2.0,,,,,,,,,
5,"Smith, Rohan",10,3,3,13,2,,,,5.0,2.0,,1.0,1.0,,,,,,,,,,
34,"West, Mark",13,3,2,15,1,2.0,,1.0,,7.0,3.0,,,,,,,,,,,,
7,"West, Scott",14,3,21,35,,,,3.0,3.0,1.0,9.0,2.0,1.0,3.0,,,,,,,,,
24,"Wira, Brad",3,2,2,5,,,,,1.0,1.0,,,,,,,,,,,,,
15,"Wynd, Scott",2,4,9,11,,,19.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,72,117,310,13,15.0,29.0,30.0,38.0,55.0,44.0,30.0,7.0,15.0,,,,,,,,,
Opposition,Opposition,192,74,100,292,24,17.0,37.0,41.0,30.0,72.0,33.0,10.0,15.0,7.0,,,,,,,,,
