Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",19y 216d,20 (2-0-18 10.00%),25 (1.25),←,
44,"Bock, Nathan",29y 46d,138 (63-0-75 45.65%),61 (0.44),25 (3-0-22 12.00%),4 (0.16)
3,"Brennan, Jared",27y 282d,147 (58-3-86 40.48%),88 (0.60),28 (3-0-25 10.71%),13 (0.46)
30,"Brown, Campbell",28y 251d,178 (76-1-101 42.98%),71 (0.40),19 (1-0-18 5.26%),7 (0.37)
28,"Caddy, Josh",19y 220d,8 (0-0-8 0.00%),5 (0.63),←,
12,"Day, Sam",19y 242d,11 (1-0-10 9.09%),5 (0.45),←,
23,"Dixon, Charlie",21y 225d,12 (2-0-10 16.67%),8 (0.67),←,
42,"Horsley, Kyal",24y 246d,2 (0-0-2 0.00%),,←,
7,"Hunt, Karmichael",25y 170d,22 (2-0-20 9.09%),2 (0.09),←,
36,"Iles, Sam",24y 321d,26 (7-0-19 26.92%),10 (0.38),19 (3-0-16 15.79%),10 (0.53)
19,"Lynch, Tom",19y 187d,19 (2-0-17 10.53%),16 (0.84),←,
18,"McKenzie, Trent",20y 32d,26 (3-0-23 11.54%),14 (0.54),←,
41,"Prestia, Dion",19y 206d,23 (1-0-22 4.35%),2 (0.09),←,
8,"Russell, Luke",20y 102d,17 (1-0-16 5.88%),9 (0.53),←,
26,"Shaw, Matt",20y 90d,20 (2-0-18 10.00%),9 (0.45),←,
2,"Smith, Zac",22y 73d,26 (3-0-23 11.54%),16 (0.62),←,
24,"Swallow, David",19y 168d,27 (3-0-24 11.11%),17 (0.63),←,
48,"Tape, Seb",19y 273d,18 (1-0-17 5.56%),,←,
20,"Toy, Josh",20y 17d,9 (3-0-6 33.33%),1 (0.11),←,
14,"Warnock, Matthew",28y 32d,61 (11-1-49 18.85%),1 (0.02),6 (0-0-6 0.00%),
4,"Weller, Maverick",20y 82d,19 (1-0-18 5.26%),2 (0.11),←,
38,"Wilkinson, Joel",20y 158d,9 (1-0-8 11.11%),1 (0.11),←,
Totals,Totals,22y 116d,838 (243-5-590 29.00%),363 (0.43),,
C,"McKenna, Guy",42y 360d,28 (3-0-25 10.71%),,←,
