Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Boyd, Matthew",25,8,8,33,2,,,5.0,2.0,7.0,8.0,5.0,1.0,2.0,2.0,14.0,20.0,,,6.0,2.0,2.0,86.0
17,"Cooney, Adam",18,3,15,33,,,,3.0,1.0,8.0,6.0,1.0,4.0,,1.0,11.0,22.0,,,1.0,,2.0,88.0
4,"Cross, Daniel",9,5,16,25,1,,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,8.0,17.0,,,2.0,,,90.0
13,"Giansiracusa, Daniel",10,5,10,20,1,,,3.0,2.0,2.0,3.0,2.0,1.0,1.0,,7.0,13.0,1.0,2.0,,3.0,,88.0
9,"Gilbee, Lindsay",15,5,6,21,,,,,4.0,3.0,,2.0,,,,2.0,18.0,,,4.0,2.0,2.0,86.0
1,"Grant, Jarrad",7,4,5,12,1,,,1.0,,3.0,2.0,,1.0,,,3.0,8.0,,1.0,2.0,2.0,2.0,86.0
16,"Griffen, Ryan",20,5,9,29,2,1.0,,2.0,1.0,8.0,4.0,3.0,,1.0,,12.0,17.0,,,2.0,2.0,,87.0
28,"Hall, Barry",10,9,4,14,6,3.0,,,,2.0,1.0,3.0,2.0,3.0,3.0,5.0,9.0,1.0,6.0,2.0,,,88.0
40,"Harbrow, Jarrod",14,8,8,22,,,,1.0,5.0,1.0,1.0,3.0,1.0,2.0,,4.0,17.0,,,4.0,4.0,1.0,88.0
25,"Hargrave, Ryan",18,9,8,26,,,,2.0,3.0,2.0,1.0,3.0,,1.0,,6.0,20.0,,,2.0,,,85.0
7,"Higgins, Shaun",8,3,12,20,2,,,7.0,1.0,,2.0,2.0,1.0,2.0,,4.0,16.0,,,,,,81.0
15,"Hudson, Ben",5,5,11,16,,,17.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,8.0,8.0,1.0,,3.0,,,81.0
6,"Johnson, Brad",13,9,5,18,1,1.0,,3.0,1.0,3.0,1.0,,,,,3.0,15.0,,3.0,,1.0,2.0,85.0
36,"Lake, Brian",17,10,11,28,,,,4.0,9.0,,,5.0,2.0,2.0,,13.0,14.0,3.0,,5.0,,,94.0
38,"Morris, Dale",6,5,6,12,,,,3.0,1.0,,,1.0,,,,2.0,10.0,,,2.0,,,97.0
2,"Murphy, Robert",13,8,3,16,2,,,2.0,3.0,2.0,,1.0,,,,2.0,14.0,,1.0,,7.0,,87.0
42,"Picken, Liam",6,4,12,18,1,,,4.0,,5.0,3.0,1.0,2.0,,,11.0,7.0,,,4.0,,1.0,89.0
23,"Roughead, Jordan",5,3,3,8,1,,11.0,1.0,1.0,2.0,,1.0,,,,,8.0,,1.0,4.0,,1.0,69.0
18,"Stack, Brennan",,,,,,,,3.0,,,,,,,,,,,,,,,13.0
14,"Ward, Callan",4,1,9,13,,,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,,5.0,8.0,,,1.0,,2.0,77.0
12,"Williams, Tom",9,8,5,14,,,,2.0,2.0,1.0,,1.0,,1.0,,3.0,11.0,,,4.0,2.0,,82.0
29,"Wood, Easton",7,4,8,15,,,,,2.0,1.0,,6.0,,4.0,,2.0,13.0,,,1.0,3.0,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,121,174,413,20,6.0,33.0,53.0,42.0,55.0,37.0,46.0,19.0,22.0,6.0,125.0,285.0,6.0,14.0,49.0,28.0,16.0,
Opposition,Opposition,200,92,195,395,8,10.0,36.0,42.0,34.0,53.0,32.0,48.0,22.0,19.0,,124.0,269.0,7.0,5.0,59.0,30.0,5.0,
