Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
11,"Ackland, Cain",25y 43d,58 (36-0-22 62.07%),22 (0.38),5 (2-0-3 40.00%),1 (0.20)
26,"Anderson, Joe",18y 125d,2 (0-0-2 0.00%),,←,
7,"Bentick, Adam",21y 319d,39 (10-1-28 26.92%),10 (0.26),←,
19,"Betts, Eddie",20y 153d,45 (9-2-34 22.22%),47 (1.04),←,
44,"Carrazzo, Andrew",23y 134d,46 (11-2-33 26.09%),12 (0.26),←,
28,"Cloke, Cameron",22y 129d,26 (11-0-15 42.31%),14 (0.54),5 (2-0-3 40.00%),3 (0.60)
25,"Fevola, Brendan",26y 98d,128 (44-2-82 35.16%),343 (2.68),←,
4,"Gibbs, Bryce",18y 44d,5 (2-0-3 40.00%),1 (0.20),←,
33,"Houlihan, Ryan",25y 97d,141 (45-2-94 32.62%),87 (0.62),←,
38,"Jackson, Ryan",20y 24d,2 (0-0-2 0.00%),,←,
5,"Kennedy, Josh",19y 246d,14 (3-1-10 25.00%),6 (0.43),←,
12,"Lappin, Matthew",31y 70d,238 (97-2-139 41.18%),231 (0.97),183 (69-1-113 37.98%),205 (1.12)
3,"Murphy, Marc",19y 283d,18 (4-0-14 22.22%),10 (0.56),←,
17,"OhAilpin, Setanta",24y 41d,17 (3-1-13 20.59%),2 (0.12),←,
2,"Russell, Jordan",20y 173d,16 (3-1-12 21.88%),2 (0.13),←,
29,"Scotland, Heath",26y 281d,121 (42-1-78 35.12%),38 (0.31),68 (19-1-48 28.68%),26 (0.38)
6,"Simpson, Kade",22y 358d,48 (12-1-35 26.04%),24 (0.50),←,
32,"Thornton, Bret",23y 164d,96 (23-1-72 24.48%),1 (0.01),←,
30,"Waite, Jarrad",24y 83d,68 (17-2-49 26.47%),74 (1.09),←,
1,"Walker, Andrew",20y 345d,60 (14-2-44 25.00%),18 (0.30),←,
8,"Whitnall, Lance",27y 248d,206 (87-2-117 42.72%),333 (1.62),←,
34,"Wiggins, Simon",24y 229d,81 (22-1-58 27.78%),19 (0.23),←,
Totals,Totals,23y 18d,1475 (495-24-956 33.56%),1294 (0.88),,
C,"Pagan, Denis",59y 216d,333 (173-2-158 52.25%),,93 (23-2-68 25.81%),
