Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 357d,166 (88-1-77 53.31%),13 (0.08),←,
41,"Butts, Jordon",20y 257d,2 (1-0-1 50.00%),,←,
2,"Crouch, Brad",26y 243d,94 (48-0-46 51.06%),34 (0.36),←,
5,"Crouch, Matt",25y 145d,124 (69-1-54 56.05%),28 (0.23),←,
32,"Fogarty, Darcy",20y 354d,23 (8-0-15 34.78%),24 (1.04),←,
22,"Frampton, Billy",23y 298d,8 (2-0-6 25.00%),9 (1.13),5 (1-0-4 20.00%),5 (1.00)
6,"Gibbs, Bryce",31y 182d,268 (113-2-153 42.54%),152 (0.57),37 (18-0-19 48.65%),15 (0.41)
15,"Hartigan, Kyle",28y 311d,112 (65-0-47 58.04%),1 (0.01),←,
34,"Himmelberg, Elliott",22y 101d,18 (8-0-10 44.44%),18 (1.00),←,
1,"Jones, Chayce",20y 243d,22 (4-0-18 18.18%),9 (0.41),←,
28,"Keays, Ben",23y 203d,45 (9-0-36 20.00%),14 (0.31),15 (3-0-12 20.00%),3 (0.20)
8,"Kelly, Jake",25y 236d,89 (44-1-44 50.00%),1 (0.01),←,
29,"Laird, Rory",26y 259d,159 (87-1-71 55.03%),15 (0.09),←,
27,"Lynch, Tom",29y 364d,151 (85-1-65 56.62%),195 (1.29),145 (81-1-63 56.21%),191 (1.32)
23,"McAdam, Shane",25y 108d,12 (3-0-9 25.00%),11 (0.92),←,
36,"McPherson, Andrew",21y 85d,8 (2-0-6 25.00%),,←,
43,"OBrien, Reilly",25y 24d,36 (14-0-22 38.89%),3 (0.08),←,
26,"Schoenberg, Harry",19y 205d,7 (3-0-4 42.86%),3 (0.43),←,
38,"Sholl, Lachlan",20y 190d,7 (3-0-4 42.86%),2 (0.29),←,
9,"Sloane, Rory",30y 180d,210 (117-1-92 55.95%),127 (0.60),←,
33,"Smith, Brodie",28y 243d,182 (102-1-79 56.32%),62 (0.34),←,
18,"Stengle, Tyson",21y 330d,15 (5-0-10 33.33%),15 (1.00),13 (4-0-9 30.77%),13 (1.00)
Totals,Totals,24y 323d,1758 (880-9-869 50.06%),736 (0.42),,
C,"Nicks, Matthew",45y 123d,16 (3-0-13 18.75%),,←,
