Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
31,"Banner, Mitchell",20y 28d,5 (2-0-3 40.00%),2 (0.40),←,
5,"Broadbent, Matthew",19y 336d,6 (1-0-5 16.67%),3 (0.50),←,
20,"Brogan, Dean",31y 201d,154 (91-1-62 59.42%),47 (0.31),←,
27,"Carlile, Alipate",23y 64d,67 (28-0-39 41.79%),4 (0.06),←,
1,"Cassisi, Domenic",27y 284d,163 (88-1-74 54.29%),65 (0.40),←,
30,"Chaplin, Troy",24y 130d,93 (42-1-50 45.70%),9 (0.10),←,
35,"Cornes, Chad",30y 233d,230 (132-1-97 57.61%),165 (0.72),←,
18,"Cornes, Kane",27y 179d,198 (110-1-87 55.81%),78 (0.39),←,
33,"Ebert, Brett",26y 227d,131 (62-1-68 47.71%),195 (1.49),←,
45,"Hitchcock, Cameron",20y,10 (2-0-8 20.00%),15 (1.50),←,
44,"Logan, Tom",25y 1d,66 (25-0-41 37.88%),17 (0.26),63 (25-0-38 39.68%),17 (0.27)
4,"Motlop, Daniel",28y 109d,115 (48-1-66 42.17%),190 (1.65),68 (28-0-40 41.18%),137 (2.01)
6,"Pearce, Danyle",24y 87d,107 (47-0-60 43.93%),64 (0.60),←,
15,"Rodan, David",26y 268d,142 (54-0-88 38.03%),109 (0.77),77 (35-0-42 45.45%),66 (0.86)
3,"Salopek, Steven",25y 12d,107 (53-0-54 49.53%),50 (0.47),←,
19,"Salter, Nick",22y 338d,9 (2-0-7 22.22%),12 (1.33),←,
28,"Schulz, Jay",25y 76d,80 (28-2-50 36.25%),75 (0.94),9 (4-0-5 44.44%),17 (1.89)
43,"Stewart, Daniel",21y 246d,5 (0-0-5 0.00%),3 (0.60),←,
14,"Stewart, Paul",22y 358d,31 (10-0-21 32.26%),1 (0.03),←,
21,"Thomas, Matt",23y 126d,43 (14-0-29 32.56%),12 (0.28),←,
12,"Trengove, Jackson",19y 243d,12 (3-0-9 25.00%),3 (0.25),←,
39,"Westhoff, Justin",23y 275d,61 (28-0-33 45.90%),84 (1.38),←,
Totals,Totals,24y 207d,1835 (870-9-956 47.41%),1203 (0.66),,
C,"Williams, Mark",51y 316d,272 (150-2-120 55.51%),,←,
