Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 207d,151 (87-1-63 57.95%),86 (0.57),106 (79-1-26 75.00%),62 (0.58)
31,"Andrews, Harris",28y 144d,220 (113-1-106 51.59%),11 (0.05),←,
43,"Answerth, Noah",25y 271d,79 (57-0-22 72.15%),2 (0.03),←,
10,"Ashcroft, Levi",18y 137d,8 (7-0-1 87.50%),3 (0.38),←,
8,"Ashcroft, Will",20y 363d,39 (31-0-8 79.49%),14 (0.36),←,
33,"Bailey, Zac",25y 223d,148 (101-0-47 68.24%),158 (1.07),←,
7,"Berry, Jarrod",27y 88d,168 (100-1-67 59.82%),68 (0.40),←,
23,"Cameron, Charlie",30y 303d,235 (153-2-80 65.53%),411 (1.75),162 (106-1-55 65.74%),324 (2.00)
14,"Day, Sam",32y 240d,162 (52-2-108 32.72%),119 (0.73),7 (6-0-1 85.71%),2 (0.29)
5,"Dunkley, Josh",28y 115d,175 (108-1-66 62.00%),75 (0.43),59 (43-1-15 73.73%),10 (0.17)
3,"Fletcher, Jaspa",21y 69d,49 (36-1-12 74.49%),15 (0.31),←,
27,"Gardiner, Darcy",29y 224d,167 (78-0-89 46.71%),9 (0.05),←,
30,"Hipwood, Eric",27y 233d,185 (106-1-78 57.57%),278 (1.50),←,
35,"Lester, Ryan",32y 251d,215 (106-1-108 49.53%),47 (0.22),←,
6,"McCluggage, Hugh",27y 62d,190 (113-1-76 59.74%),119 (0.63),←,
46,"McInerney, Oscar",30y 298d,158 (103-1-54 65.51%),67 (0.42),←,
26,"McKenna, Conor",29y 37d,126 (71-2-53 57.14%),28 (0.22),47 (36-1-10 77.66%),8 (0.17)
28,"McLachlan, Will",20y 21d,4 (4-0-0 100.00%),2 (0.50),←,
9,"Neale, Lachie",31y 345d,280 (165-1-114 59.11%),132 (0.47),145 (100-1-44 69.31%),65 (0.45)
40,"Payne, Jack",25y 201d,75 (50-1-24 67.33%),2 (0.03),←,
16,"Rayner, Cam",25y 195d,148 (94-1-53 63.85%),140 (0.95),←,
44,"Wilmot, Darcy",21y 124d,64 (46-1-17 72.66%),7 (0.11),←,
15,"Zorko, Dayne",36y 84d,285 (141-1-143 49.65%),236 (0.83),←,
Totals,Totals,27y 57d,3331 (1922-20-1389 57.70%),2029 (0.61),,
C,"Fagan, Chris",63y 315d,197 (117-1-79 59.64%),,←,
