Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",5,2,2,7,,,6.0,2.0,,,,,1.0,,,,,,,,,,
16,"Barnard, Paul",8,3,12,20,,,,2.0,,,,,2.0,1.0,,,,,,,,,
8,"Bewick, Darren",14,,5,19,,1.0,,,,,,,1.0,4.0,,,,,,,,,
34,"Blumfield, Justin",6,4,7,13,,,,1.0,,,,,,2.0,,,,,,,,,
9,"Cockatoo-Collins, Che",9,4,2,11,1,2.0,,1.0,,,,,1.0,,,,,,,,,,
7,"Daniher, Chris",2,1,3,5,1,,,2.0,,,,,,,,,,,,,,,
31,"Fletcher, Dustin",18,8,2,20,,,1.0,,,,,,1.0,,,,,,,,,,
39,"Hardwick, Damien",11,5,6,17,,,,4.0,,,,,,1.0,,,,,,,,,
1,"Harvey, Mark",15,5,7,22,1,,,3.0,,,,,,2.0,,,,,,,,,
5,"Hird, James",14,1,13,27,1,1.0,3.0,4.0,,,,,,1.0,2.0,,,,,,,,
18,"Lloyd, Matthew",9,5,3,12,2,2.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
25,"Lucas, Scott",12,7,7,19,1,1.0,,4.0,,,,,,1.0,,,,,,,,,
24,"Misiti, Joe",4,,5,9,,,,,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",18,2,6,24,,2.0,,1.0,,,,,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",19,7,9,28,,,,,,,,,2.0,,1.0,,,,,,,,
19,"Somerville, Peter",12,7,2,14,1,1.0,11.0,1.0,,,,,,1.0,,,,,,,,,
12,"Symons, Michael",9,3,4,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Wallis, Dean",6,3,1,7,2,,,2.0,,,,,,,,,,,,,,,
4,"Wanganeen, Gavin",9,4,3,12,,,,1.0,,,,,,,,,,,,,,,
6,"Wellman, Sean",8,3,2,10,,,,1.0,,,,,,,,,,,,,,,
35,"Young, Barry",7,6,5,12,1,,,2.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,80,106,321,11,11.0,22.0,35.0,,,,,11.0,18.0,3.0,,,,,,,,
Opposition,Opposition,188,65,100,288,9,10.0,22.0,34.0,,,,,18.0,11.0,3.0,,,,,,,,
