Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",26y 9d,93 (44-0-49 47.31%),23 (0.25),←,
14,"Connell, Matthew",23y 10d,22 (10-0-12 45.45%),6 (0.27),19 (8-0-11 42.11%),6 (0.32)
37,"Edwards, Tyson",19y 7d,9 (4-0-5 44.44%),,←,
9,"Hall, Tony",30y 331d,114 (81-1-32 71.49%),174 (1.53),17 (7-1-9 44.12%),30 (1.76)
34,"Hart, Ben",21y 35d,82 (39-1-42 48.17%),19 (0.23),←,
29,"Ingerson, Anthony",25y 304d,37 (16-0-21 43.24%),25 (0.68),←,
2,"Jarman, Andrew",29y 211d,90 (44-1-45 49.44%),58 (0.64),←,
31,"Kluzek, Matthew",22y 132d,20 (7-0-13 35.00%),13 (0.65),←,
27,"Liptak, Matthew",25y 105d,78 (40-1-37 51.92%),97 (1.24),←,
8,"McCartney, Jason",21y 152d,55 (28-0-27 50.91%),39 (0.71),17 (8-0-9 47.06%),11 (0.65)
10,"McDermott, Chris",31y 282d,105 (51-1-53 49.05%),25 (0.24),←,
28,"McKinnon, Martin",20y 39d,25 (10-0-15 40.00%),7 (0.28),←,
23,"McLeod, Andrew",19y 9d,12 (6-0-6 50.00%),16 (1.33),←,
16,"Pesch, Nick",21y 49d,19 (8-0-11 42.11%),13 (0.68),←,
15,"Pittman, David",26y 171d,53 (23-1-29 44.34%),8 (0.15),←,
32,"Ricciuto, Mark",20y 66d,58 (26-1-31 45.69%),46 (0.79),←,
5,"Robran, Matthew",24y 147d,24 (12-0-12 50.00%),14 (0.58),17 (8-0-9 47.06%),9 (0.53)
7,"Smart, Nigel",26y 84d,95 (45-1-49 47.89%),52 (0.55),←,
4,"Tasker, Sean",27y 56d,41 (18-0-23 43.90%),15 (0.37),←,
12,"Tregenza, Simon",24y 157d,82 (40-1-41 49.39%),14 (0.17),←,
44,"Wellman, Sean",20y 327d,33 (12-1-20 37.88%),9 (0.27),←,
Totals,Totals,24y 41d,1147 (564-10-573 49.17%),673 (0.59),,
C,"Shaw, Robert",40y 219d,105 (36-0-69 34.29%),,19 (8-0-11 42.11%),
