Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",5.0,1.0,1.0,6.0,,1.0,,3.0,,2.0,1.0,1.0,2.0,1.0,,2.0,3.0,,,,,,65.0
28,"Bell, Tom",9.0,2.0,5.0,14.0,,,,3.0,1.0,4.0,,2.0,,,,3.0,12.0,,,1.0,2.0,,87.0
7,"Buckley, Dylan",9.0,4.0,5.0,14.0,,,,4.0,2.0,1.0,,2.0,,1.0,,3.0,12.0,1.0,,5.0,,,93.0
44,"Carrazzo, Andrew",10.0,3.0,13.0,23.0,,2.0,,1.0,,3.0,7.0,6.0,1.0,5.0,1.0,10.0,12.0,,,1.0,,,78.0
41,"Casboult, Levi",11.0,9.0,2.0,13.0,2.0,1.0,2.0,,,2.0,,2.0,1.0,1.0,,3.0,9.0,1.0,1.0,,,,92.0
9,"Cripps, Patrick",10.0,3.0,12.0,22.0,,1.0,2.0,6.0,1.0,1.0,4.0,5.0,2.0,3.0,,11.0,11.0,1.0,1.0,1.0,,,83.0
35,"Curnow, Ed",5.0,5.0,15.0,20.0,,,,4.0,1.0,1.0,3.0,,,,,6.0,15.0,,,1.0,1.0,,92.0
33,"Everitt, Andrejs",10.0,6.0,3.0,13.0,1.0,,,1.0,,4.0,,2.0,,,,,13.0,,1.0,,,1.0,88.0
37,"Fields, Tom",9.0,5.0,1.0,10.0,,,,6.0,4.0,,,1.0,1.0,,,1.0,9.0,,,5.0,,,89.0
4,"Gibbs, Bryce",10.0,2.0,11.0,21.0,,2.0,1.0,7.0,2.0,2.0,5.0,4.0,2.0,2.0,,9.0,12.0,1.0,,1.0,,,71.0
23,"Henderson, Lachie",7.0,7.0,6.0,13.0,1.0,,,1.0,2.0,2.0,,2.0,,1.0,,7.0,9.0,1.0,1.0,3.0,,,90.0
20,"Holman, Nick",2.0,4.0,7.0,9.0,,,,3.0,1.0,2.0,,2.0,,2.0,,2.0,8.0,1.0,,1.0,1.0,1.0,88.0
40 ↓,"Jamison, Michael",,,,,,,,,,,,,,,,,,,,,,,6.0
8,"Kreuzer, Matthew",11.0,7.0,3.0,14.0,1.0,2.0,16.0,7.0,2.0,3.0,5.0,5.0,1.0,2.0,,6.0,8.0,2.0,2.0,2.0,,,84.0
2,"Menzel, Troy",1.0,1.0,5.0,6.0,,,,2.0,,,,4.0,,4.0,,3.0,4.0,,,1.0,,,78.0
3,"Murphy, Marc",18.0,3.0,4.0,22.0,,1.0,,5.0,4.0,2.0,3.0,2.0,3.0,1.0,,9.0,14.0,,1.0,,,1.0,86.0
6,"Simpson, Kade",14.0,7.0,8.0,22.0,,,,2.0,4.0,,,1.0,1.0,,,2.0,19.0,,,1.0,1.0,,90.0
42,"Tuohy, Zach",10.0,4.0,10.0,20.0,,,,3.0,6.0,2.0,,2.0,3.0,,,7.0,14.0,,,3.0,1.0,,94.0
22 ↑,"Tutt, Jason",13.0,4.0,5.0,18.0,,1.0,,6.0,4.0,2.0,1.0,3.0,3.0,2.0,,5.0,11.0,,,1.0,,,81.0
43,"White, Simon",8.0,5.0,4.0,12.0,,,1.0,1.0,3.0,,,4.0,2.0,1.0,,6.0,7.0,1.0,1.0,3.0,,,97.0
36,"Wood, Cameron",6.0,2.0,5.0,11.0,,,12.0,6.0,1.0,,3.0,4.0,1.0,3.0,,11.0,1.0,1.0,,5.0,,,87.0
13,"Yarran, Chris",6.0,2.0,3.0,9.0,,,,3.0,1.0,3.0,1.0,5.0,2.0,1.0,,4.0,4.0,,,,,1.0,82.0
Totals,Totals,184.0,86.0,128.0,312.0,5.0,11.0,34.0,74.0,39.0,36.0,33.0,59.0,25.0,30.0,1.0,110.0,207.0,10.0,8.0,35.0,6.0,4.0,
Opposition,Opposition,209.0,105.0,122.0,331.0,10.0,11.0,47.0,56.0,28.0,52.0,34.0,50.0,30.0,25.0,5.0,126.0,200.0,16.0,13.0,33.0,17.0,6.0,
