Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",24y 219d,91 (41-0-50 45.05%),41 (0.45),←,
31,"Fritsch, Bayley",23y 253d,56 (27-0-29 48.21%),53 (0.95),←,
4,"Harmes, James",24y 315d,102 (48-0-54 47.06%),57 (0.56),←,
14,"Hibberd, Michael",30y 225d,152 (73-1-78 48.36%),14 (0.09),68 (33-0-35 48.53%),3 (0.04)
2,"Jones, Nathan",32y 208d,292 (92-3-197 32.02%),139 (0.48),←,
15,"Langdon, Ed",24y 196d,79 (31-0-48 39.24%),35 (0.44),11 (6-0-5 54.55%),2 (0.18)
8,"Lever, Jake",24y 163d,86 (52-0-34 60.47%),3 (0.03),30 (14-0-16 46.67%),
41,"Lockhart, Jay",24y 194d,21 (8-0-13 38.10%),9 (0.43),←,
1,"May, Steven",28y 218d,142 (46-1-95 32.75%),22 (0.15),19 (8-0-11 42.11%),1 (0.05)
25,"McDonald, Tom",27y 332d,169 (63-0-106 37.28%),108 (0.64),←,
18,"Melksham, Jake",28y 352d,179 (87-1-91 48.88%),139 (0.78),65 (35-0-30 53.85%),82 (1.26)
13,"Oliver, Clayton",23y 24d,93 (46-0-47 49.46%),28 (0.30),←,
5,"Petracca, Christian",24y 224d,96 (45-0-51 46.88%),88 (0.92),←,
36,"Pickett, Kysaiah",19y 74d,9 (4-0-5 44.44%),6 (0.67),←,
21,"Preuss, Braydon",25y 60d,16 (4-0-12 25.00%),9 (0.56),8 (3-0-5 37.50%),4 (0.50)
3,"Salem, Christian",25y 31d,100 (43-0-57 43.00%),20 (0.20),←,
9,"Spargo, Charlie",20y 264d,29 (17-0-12 58.62%),20 (0.69),←,
32,"Sparrow, Tom",20y 76d,6 (3-0-3 50.00%),3 (0.50),←,
20,"Tomlinson, Adam",27y 5d,147 (65-3-79 45.24%),35 (0.24),7 (4-0-3 57.14%),
22,"Vandenberg, Aaron",28y 165d,42 (21-0-21 50.00%),22 (0.52),←,
7,"Viney, Jack",26y 124d,129 (45-0-84 34.88%),36 (0.28),←,
26,"Weideman, Sam",23y 50d,38 (20-0-18 52.63%),41 (1.08),←,
Totals,Totals,25y 138d,2074 (881-9-1184 42.48%),928 (0.45),,
C,"Goodwin, Simon",43y 233d,81 (39-0-42 48.15%),,80 (39-0-41 48.75%),
