Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
24,"Bryan, Nick",22y 287d,16 (5-0-11 31.25%),2 (0.13),←,
30,"Caddy, Nate",19y 21d,7 (4-0-3 57.14%),6 (0.86),←,
6,"Caldwell, Jye",23y 311d,75 (31-1-43 42.00%),24 (0.32),64 (28-1-35 44.53%),23 (0.36)
13,"Cox, Nik",22y 202d,52 (22-1-29 43.27%),18 (0.35),←,
33,"Davey, Alwyn",20y 160d,19 (12-1-6 65.79%),9 (0.47),←,
2,"Draper, Sam",25y 311d,70 (27-1-42 39.29%),31 (0.44),←,
22,"Durham, Sam",23y 26d,68 (32-1-35 47.79%),20 (0.29),←,
28,"Duursma, Xavier",24y 28d,88 (55-1-32 63.07%),42 (0.48),15 (8-1-6 56.67%),9 (0.60)
11,"Gresham, Jade",26y 346d,155 (74-2-79 48.39%),154 (0.99),19 (10-1-8 55.26%),18 (0.95)
23,"Jones, Harry",23y 161d,49 (26-1-22 54.08%),51 (1.04),←,
29,"Kelly, Jake",29y 196d,165 (74-2-89 45.45%),4 (0.02),55 (24-1-30 44.55%),3 (0.05)
4,"Langford, Kyle",27y 247d,150 (65-2-83 44.00%),167 (1.11),←,
15,"Laverde, Jayden",28y 114d,128 (58-1-69 45.70%),38 (0.30),←,
37,"Martin, Nic",23y 123d,64 (29-1-34 46.09%),47 (0.73),←,
1,"McGrath, Andrew",26y 63d,154 (74-2-78 48.70%),20 (0.13),←,
32,"McKay, Ben",26y 224d,91 (19-2-70 21.98%),1 (0.01),20 (11-1-8 57.50%),
47,"Menzie, Jye",21y 281d,35 (17-0-18 48.57%),26 (0.74),←,
7,"Merrett, Zach",28y 306d,226 (99-3-124 44.47%),77 (0.34),←,
3,"Parish, Darcy",27y 10d,159 (65-2-92 41.51%),55 (0.35),←,
27,"Redman, Mason",26y 344d,121 (57-2-62 47.93%),20 (0.17),←,
38,"Roberts, Archie",18y 260d,1 (1-0-0 100.00%),,←,
9,"Shiel, Dylan",31y 148d,217 (93-4-120 43.78%),91 (0.42),82 (34-1-47 42.07%),27 (0.33)
25,"Stringer, Jake",30y 101d,209 (104-1-104 50.00%),363 (1.74),120 (56-1-63 47.08%),203 (1.69)
Totals,Totals,25y 59d,2319 (1043-31-1245 44.98%),1266 (0.55),,
C,"Scott, Brad",48y 93d,254 (128-1-125 50.59%),,43 (22-1-20 52.33%),
