Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 248d,95 (38-1-56 40.53%),30 (0.32),20 (9-0-11 45.00%),1 (0.05)
11,"Aish, James",25y 216d,111 (45-0-66 40.54%),24 (0.22),29 (12-0-17 41.38%),1 (0.03)
17,"Bewley, Brett",26y 59d,20 (9-0-11 45.00%),6 (0.30),←,
19,"Blakely, Connor",25y 102d,73 (29-0-44 39.73%),3 (0.04),←,
8,"Brayshaw, Andrew",21y 216d,68 (27-0-41 39.71%),16 (0.24),←,
5,"Cerra, Adam",21y 248d,68 (28-0-40 41.18%),13 (0.19),←,
33,"Colyer, Travis",29y 292d,119 (56-1-62 47.48%),71 (0.60),32 (13-0-19 40.63%),17 (0.53)
6,"Conca, Reece",28y 304d,150 (77-1-72 51.67%),25 (0.17),46 (19-0-27 41.30%),2 (0.04)
12,"Crowden, Mitch",22y 45d,33 (14-0-19 42.42%),12 (0.36),←,
4,"Darcy, Sean",23y,53 (20-0-33 37.74%),20 (0.38),←,
44,"Duman, Taylin",23y 55d,45 (18-0-27 40.00%),1 (0.02),←,
23,"Henry, Liam",19y 288d,11 (3-0-8 27.27%),6 (0.55),←,
37,"Lobb, Rory",28y 123d,115 (60-2-53 53.04%),99 (0.86),41 (18-0-23 43.90%),35 (0.85)
16,"Mundy, David",35y 327d,345 (173-1-171 50.29%),152 (0.44),←,
25,"Pearce, Alex",26y 3d,55 (23-0-32 41.82%),3 (0.05),←,
13,"Ryan, Luke",25y 126d,76 (31-0-45 40.79%),3 (0.04),←,
28,"Schultz, Lachie",23y 194d,36 (14-0-22 38.89%),30 (0.83),←,
3,"Serong, Caleb",20y 123d,27 (13-0-14 48.15%),7 (0.26),←,
35,"Treacy, Josh",18y 312d,7 (5-0-2 71.43%),6 (0.86),←,
18,"Tucker, Darcy",24y 140d,85 (26-0-59 30.59%),33 (0.39),←,
31,"Walker, Brandon",18y 238d,1 (1-0-0 100.00%),,←,
10,"Walters, Michael",30y 156d,176 (85-1-90 48.58%),287 (1.63),←,
34,"Western, Joel",18y 243d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 176d,1770 (796-7-967 44.97%),847 (0.48),,
C,"Longmuir, Justin",40y 142d,30 (13-0-17 43.33%),,←,
