Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",21y 8d,46 (24-0-22 52.17%),20 (0.43),←,
20,"Brogan, Dean",30y 238d,139 (86-1-52 62.23%),43 (0.31),←,
8,"Burgoyne, Shaun",26y 292d,154 (97-0-57 62.99%),170 (1.10),←,
27,"Carlile, Alipate",22y 101d,50 (23-0-27 46.00%),1 (0.02),←,
1,"Cassisi, Domenic",26y 321d,146 (83-1-62 57.19%),62 (0.42),←,
30,"Chaplin, Troy",23y 167d,78 (38-1-39 49.36%),9 (0.12),←,
35,"Cornes, Chad",29y 270d,213 (127-1-85 59.86%),161 (0.76),←,
18,"Cornes, Kane",26y 216d,181 (105-1-75 58.29%),76 (0.42),←,
41,"Davenport, Jason",23y 339d,9 (4-0-5 44.44%),7 (0.78),←,
17,"Gray, Robbie",21y 132d,33 (14-0-19 42.42%),50 (1.52),←,
22,"Hartlett, Hamish",18y 360d,8 (4-0-4 50.00%),3 (0.38),←,
29,"Krakouer, Nathan",21y 96d,30 (17-0-13 56.67%),7 (0.23),←,
5,"Lade, Brendon",33y 30d,231 (128-3-100 56.06%),179 (0.77),←,
44,"Logan, Tom",24y 38d,53 (22-0-31 41.51%),16 (0.30),50 (22-0-28 44.00%),16 (0.32)
6,"Pearce, Danyle",23y 124d,90 (42-0-48 46.67%),55 (0.61),←,
15,"Rodan, David",25y 305d,129 (51-0-78 39.53%),106 (0.82),64 (32-0-32 50.00%),63 (0.98)
43,"Salter, Nick",22y 10d,5 (2-0-3 40.00%),8 (1.60),←,
9,"Surjan, Jacob",23y 359d,85 (44-0-41 51.76%),12 (0.14),←,
21,"Thomas, Matt",22y 163d,26 (9-0-17 34.62%),5 (0.19),←,
28,"Thurstans, Toby",28y 360d,109 (63-1-45 58.26%),55 (0.50),←,
16,"Tredrea, Warren",30y 228d,246 (140-2-104 57.32%),533 (2.17),←,
39,"Westhoff, Justin",22y 312d,48 (23-0-25 47.92%),75 (1.56),←,
Totals,Totals,25y 4d,2109 (1146-11-952 54.34%),1653 (0.78),,
C,"Williams, Mark",50y 353d,255 (145-2-108 57.25%),,←,
