Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",20y 303d,7 (2-0-5 28.57%),17 (2.43),←,
7,"Allan, Ben",26y 287d,115 (67-0-48 58.26%),83 (0.72),17 (5-0-12 29.41%),11 (0.65)
27,"Burton, Jay",22y 277d,2 (0-0-2 0.00%),,←,
42,"Callaghan, Craig",19y 142d,8 (0-0-8 0.00%),3 (0.38),←,
13,"Chisholm, Scott",22y 62d,10 (4-0-6 40.00%),,←,
19,"Dhurrkay, Gary",21y 147d,9 (2-0-7 22.22%),15 (1.67),←,
6,"Gilbert, Phil",25y 256d,33 (13-0-20 39.39%),7 (0.21),8 (2-0-6 25.00%),1 (0.13)
16,"Hutton, John",29y 64d,36 (9-1-26 26.39%),79 (2.19),13 (5-0-8 38.46%),27 (2.08)
11,"Kickett, Dale",27y 86d,61 (28-0-33 45.90%),40 (0.66),15 (5-0-10 33.33%),
36,"Leach, Quenton",22y 343d,14 (4-0-10 28.57%),,←,
48,"Madigan, Greg",25y 186d,53 (30-0-23 56.60%),5 (0.09),13 (3-0-10 23.08%),1 (0.08)
9,"Mann, Peter",24y 325d,56 (23-0-33 41.07%),35 (0.63),17 (5-0-12 29.41%),23 (1.35)
43,"McGovern, Andrew",27y 113d,32 (7-1-24 23.44%),7 (0.22),12 (3-0-9 25.00%),
8,"McManus, Shaun",19y 170d,13 (3-0-10 23.08%),8 (0.62),←,
47,"Merillo, Jamie",22y 244d,6 (0-0-6 0.00%),2 (0.33),←,
21,"Muir, David",24y 12d,9 (2-0-7 22.22%),,←,
25,"Norrish, Jason",23y 184d,35 (17-0-18 48.57%),4 (0.11),15 (5-0-10 33.33%),2 (0.13)
10,"OReilly, Stephen",22y 262d,52 (25-0-27 48.08%),8 (0.15),16 (4-0-12 25.00%),3 (0.19)
12,"Retzlaff, Brendon",26y 98d,22 (6-1-15 29.55%),4 (0.18),4 (0-0-4 0.00%),2 (0.50)
5,"Ridley, Todd",26y 168d,38 (19-0-19 50.00%),34 (0.89),13 (4-0-9 30.77%),13 (1.00)
34,"White, Jeff",18y 160d,4 (1-0-3 25.00%),3 (0.75),←,
Totals,Totals,23y 290d,615 (262-3-350 42.60%),354 (0.58),,
C,"Neesham, Gerard",40y 230d,17 (5-0-12 29.41%),,←,
