Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",7,7.0,3.0,10,,,,1,5.0,,,3.0,,,,2,8.0,1.0,,3.0,,,52.0
25,"Chaplin, Troy",5,2.0,7.0,12,,1.0,1.0,2,2.0,,1.0,2.0,1.0,2.0,,4,8.0,1.0,,1.0,,,96.0
9,"Cotchin, Trent",15,3.0,14.0,29,,1.0,1.0,4,5.0,3.0,7.0,5.0,7.0,1.0,1.0,16,12.0,,,1.0,,,84.0
10,"Edwards, Shane",7,,7.0,14,,,,4,,3.0,4.0,3.0,,1.0,,7,7.0,,,2.0,,1.0,76.0
5,"Ellis, Brandon",11,7.0,8.0,19,,,,2,4.0,1.0,3.0,,,,,5,14.0,,,4.0,,1.0,88.0
32,"Ellis, Corey",9,2.0,11.0,20,,,,4,2.0,,1.0,3.0,2.0,,,5,14.0,1.0,,,,,78.0
6,"Grigg, Shaun",7,2.0,15.0,22,,,2.0,5,,1.0,4.0,5.0,1.0,2.0,,8,13.0,,,,,,78.0
16,"Hampson, Shaun",1,,,1,,,7.0,1,,,,5.0,1.0,4.0,,1,,,,1.0,,,32.0
14,"Houli, Bachar",11,7.0,5.0,16,,,,1,3.0,1.0,,2.0,,,,2,14.0,1.0,,1.0,,,85.0
28,"Hunt, Taylor",8,6.0,11.0,19,,,,2,1.0,,3.0,2.0,1.0,1.0,,4,15.0,,,1.0,,,82.0
23,"Lambert, Kane",8,2.0,10.0,18,1.0,,,1,1.0,4.0,1.0,1.0,,1.0,,4,12.0,,,1.0,,,88.0
7,"Lennon, Ben",9,7.0,2.0,11,,1.0,,2,,3.0,,2.0,1.0,1.0,,1,10.0,,2.0,1.0,,3.0,83.0
27,"Lloyd, Sam",8,4.0,2.0,10,2.0,,,3,1.0,2.0,1.0,,,,,2,8.0,,2.0,1.0,,,88.0
4,"Martin, Dustin",9,2.0,14.0,23,,,,3,2.0,2.0,2.0,4.0,1.0,2.0,,8,15.0,,,,,,84.0
33,"McIntosh, Kamdyn",16,6.0,8.0,24,,,,1,9.0,2.0,2.0,8.0,,5.0,,5,18.0,,,5.0,1.0,1.0,83.0
37,"Menadue, Connor",3,2.0,12.0,15,,,,4,1.0,2.0,1.0,2.0,,1.0,,5,11.0,,,2.0,,,82.0
15,"Moore, Andrew",6,2.0,3.0,9,,,,4,,2.0,1.0,3.0,2.0,2.0,,2,8.0,,,,,,68.0
18,"Rance, Alex",12,11.0,14.0,26,,,,3,2.0,,,2.0,2.0,2.0,,9,18.0,,,9.0,1.0,,100.0
8,"Riewoldt, Jack",11,9.0,3.0,14,4.0,,,3,,1.0,,2.0,1.0,1.0,,7,6.0,5.0,4.0,,,,100.0
17,"Rioli, Daniel",3,,6.0,9,2.0,,,2,,,,,1.0,,,3,6.0,,,,,,83.0
29,"Vickery, Ty",4,1.0,1.0,5,,,10.0,4,1.0,,2.0,2.0,1.0,1.0,,3,1.0,,,3.0,,,83.0
1,"Vlastuin, Nick",8,7.0,6.0,14,,,,1,2.0,,,2.0,,2.0,,4,11.0,,,4.0,,,80.0
Totals,Totals,178,89.0,162.0,340,9.0,3.0,21.0,57,41.0,27.0,33.0,58.0,22.0,29.0,1.0,107,229.0,9.0,8.0,40.0,2.0,6.0,
Opposition,Opposition,213,113.0,129.0,342,18.0,17.0,54.0,59,15.0,60.0,37.0,48.0,29.0,22.0,5.0,130,219.0,18.0,20.0,37.0,1.0,12.0,
