Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",30y 53d,164 (95-1-68 58.23%),58 (0.35),←,
25,"Athorn, Mark",24y 219d,64 (27-1-36 42.97%),13 (0.20),11 (8-0-3 72.73%),2 (0.18)
16,"Bond, Chris",23y 139d,21 (8-0-13 38.10%),8 (0.38),←,
21,"Bradley, Craig",28y 234d,148 (87-1-60 59.12%),102 (0.69),←,
20,"Brown, Fraser",21y 300d,33 (13-0-20 39.39%),9 (0.27),←,
40,"Cavedon, Andrew",20y 221d,20 (10-0-10 50.00%),14 (0.70),←,
34,"De Iulio, Ron",20y 59d,11 (8-0-3 72.73%),20 (1.82),←,
35,"Dean, Peter",27y 96d,137 (83-1-53 60.95%),15 (0.11),←,
6,"Dorotich, Jon",30y 47d,114 (63-1-50 55.70%),85 (0.75),←,
12,"Gleeson, Adrian",25y 44d,112 (68-1-43 61.16%),104 (0.93),←,
13,"Hanna, Mil",26y 69d,98 (50-1-47 51.53%),44 (0.45),←,
33,"Hogg, Matthew",23y 175d,70 (31-2-37 45.71%),7 (0.10),11 (7-0-4 63.64%),3 (0.27)
4,"Kernahan, Stephen",28y 286d,148 (88-1-59 59.80%),409 (2.76),←,
43,"Koutoufides, Anthony",19y 147d,1 (1-0-0 100.00%),1 (1.00),←,
18,"Parker, Brendan",21y 82d,2 (1-0-1 50.00%),1 (0.50),←,
7,"Ratten, Brett",20y 338d,32 (14-0-18 43.75%),5 (0.16),←,
14,"Sexton, Michael",21y 100d,28 (14-0-14 50.00%),2 (0.07),←,
11,"Spalding, Earl",27y 94d,121 (78-0-43 64.46%),76 (0.63),12 (8-0-4 66.67%),13 (1.08)
38,"Welsh, Rohan",21y 250d,5 (3-0-2 60.00%),9 (1.80),←,
2,"Williams, Greg",28y 257d,148 (80-0-68 54.05%),129 (0.87),7 (4-0-3 57.14%),1 (0.14)
Totals,Totals,24y 197d,1477 (822-10-645 55.65%),1111 (0.75),,
C,"Parkin, David",49y 275d,317 (182-1-134 57.57%),,154 (95-1-58 62.01%),
