Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",20,1,13,33,,2.0,,8.0,3.0,5.0,11.0,5.0,1.0,2.0,,16.0,16.0,1.0,,1.0,1.0,,93.0
11,"Bennell, Harley",10,2,10,20,1,2.0,,3.0,2.0,5.0,,1.0,1.0,,,11.0,10.0,,,,3.0,,93.0
36,"Broughton, Greg",6,2,13,19,,,,3.0,2.0,1.0,1.0,,2.0,,,7.0,12.0,,,,,,82.0
12,"Day, Sam",5,3,4,9,,,,,1.0,2.0,,1.0,,,,3.0,6.0,,,7.0,,,97.0
23,"Dixon, Charlie",4,1,3,7,3,,14.0,2.0,,1.0,2.0,4.0,1.0,4.0,,4.0,2.0,,,1.0,,,89.0
33 ↓,"Hall, Aaron",2,,4,6,1,,,,,1.0,1.0,1.0,,,,6.0,1.0,,,1.0,,,64.0
5,"Harbrow, Jarrod",6,3,7,13,1,1.0,,3.0,1.0,4.0,1.0,1.0,,,,3.0,11.0,,,5.0,,1.0,82.0
28,"Kolodjashnij, Kade",4,2,6,10,,,,1.0,2.0,,,2.0,,,,5.0,5.0,,,4.0,,,90.0
19,"Lynch, Tom",7,6,4,11,3,2.0,,1.0,,1.0,,1.0,,,,3.0,8.0,3.0,5.0,5.0,,4.0,96.0
32,"Matera, Brandon",6,1,6,12,2,,,3.0,1.0,1.0,1.0,1.0,,1.0,,6.0,5.0,,,,3.0,,91.0
17,"May, Steven",14,5,1,15,,,,1.0,2.0,2.0,,1.0,,,,1.0,12.0,,,7.0,2.0,,96.0
18,"McKenzie, Trent",12,7,4,16,,,,4.0,4.0,2.0,,2.0,,,,5.0,9.0,2.0,,4.0,1.0,,86.0
1,"OMeara, Jaeger",9,6,13,22,1,,,5.0,1.0,2.0,3.0,2.0,1.0,,,6.0,16.0,,,2.0,,,75.0
10,"Prestia, Dion",20,5,18,38,1,,,5.0,1.0,6.0,7.0,2.0,2.0,,2.0,18.0,21.0,1.0,,2.0,,1.0,74.0
35,"Rischitelli, Michael",7,3,8,15,2,,,5.0,2.0,1.0,2.0,,,,,6.0,10.0,,1.0,,,,89.0
8,"Russell, Luke",6,4,7,13,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,11.0,,,,1.0,1.0,73.0
6 ↑,"Sexton, Alex",4,2,,4,,1.0,,1.0,,1.0,,1.0,,,,1.0,3.0,,,,,,23.0
26,"Shaw, Matt",8,4,11,19,,,,2.0,2.0,2.0,3.0,2.0,,,,5.0,14.0,,,1.0,1.0,1.0,77.0
2,"Smith, Zac",6,2,9,15,,,19.0,7.0,,2.0,3.0,1.0,,,,9.0,6.0,,,3.0,,,84.0
25,"Stanley, Danny",10,2,8,18,,,,1.0,,,2.0,3.0,1.0,1.0,,8.0,10.0,1.0,,2.0,,,80.0
24,"Swallow, David",9,3,12,21,,1.0,1.0,8.0,,6.0,4.0,2.0,,2.0,,7.0,14.0,,,,2.0,1.0,69.0
16,"Thompson, Rory",9,6,1,10,,,,,2.0,1.0,,,2.0,,,2.0,7.0,,,7.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,70,162,346,15,10.0,34.0,64.0,27.0,48.0,42.0,34.0,11.0,11.0,2.0,134.0,209.0,8.0,6.0,52.0,14.0,9.0,
Opposition,Opposition,225,115,130,355,15,13.0,53.0,63.0,27.0,46.0,44.0,33.0,12.0,11.0,4.0,141.0,212.0,19.0,18.0,44.0,16.0,11.0,
