Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
2,"Backwell, Brett",20y 329d,17 (9-0-8 52.94%),12 (0.71),←,
29,"Beaumont, Simon",25y 120d,87 (52-0-35 59.77%),60 (0.69),←,
16,"Camporeale, Scott",25y 244d,132 (83-0-49 62.88%),131 (0.99),←,
32,"Culpitt, Heath",23y 55d,13 (6-0-7 46.15%),5 (0.38),←,
25,"Fevola, Brendan",20y 82d,19 (12-0-7 63.16%),32 (1.68),←,
31,"Fletcher, Simon",22y 238d,37 (25-0-12 67.57%),19 (0.51),←,
17,"Freeborn, Scott",22y 327d,21 (14-0-7 66.67%),10 (0.48),←,
9,"Hickmott, Adrian",29y 13d,131 (85-0-46 64.89%),77 (0.59),81 (53-0-28 65.43%),53 (0.65)
37,"Hotton, Trent",27y 132d,45 (23-0-22 51.11%),34 (0.76),28 (19-0-9 67.86%),20 (0.71)
33,"Houlihan, Ryan",19y 81d,16 (10-0-6 62.50%),12 (0.75),←,
27,"Hulme, Darren",23y 276d,61 (30-0-31 49.18%),30 (0.49),←,
12,"Lappin, Matthew",25y 54d,107 (59-1-47 55.61%),97 (0.91),52 (31-0-21 59.62%),71 (1.37)
10,"Mansfield, Michael",29y 247d,200 (117-1-82 58.75%),106 (0.53),19 (14-0-5 73.68%),6 (0.32)
22,"Manton, Glenn",27y 315d,143 (85-0-58 59.44%),34 (0.24),122 (74-0-48 60.66%),30 (0.25)
3,"Massie, Kris",20y 317d,35 (21-0-14 60.00%),12 (0.34),←,
5,"McKay, Andrew",30y 272d,182 (112-1-69 61.81%),26 (0.14),←,
15,"Nelson, Ben",24y 79d,37 (21-0-16 56.76%),6 (0.16),←,
11,"Porter, Mark",24y 183d,36 (16-0-20 44.44%),9 (0.25),←,
7,"Ratten, Brett",29y 275d,217 (128-0-89 58.99%),87 (0.40),←,
23,"Rice, Dean",33y 26d,226 (110-1-115 48.89%),85 (0.38),110 (65-0-45 59.09%),42 (0.38)
6,"Vance, Murray",21y,5 (4-0-1 80.00%),1 (0.20),←,
8,"Whitnall, Lance",21y 232d,94 (51-0-43 54.26%),193 (2.05),←,
Totals,Totals,24y 343d,1861 (1073-4-784 57.66%),1078 (0.58),,
C,"Brittain, Wayne",42y 303d,3 (2-0-1 66.67%),,←,
