Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",4,3,5,9,,,21.0,2.0,,,2.0,,,1.0,,4.0,4.0,2.0,,,,,
16,"Barnard, Paul",7,7,9,16,,,,,4.0,,,,,,,6.0,11.0,2.0,,1.0,,,
8,"Bewick, Darren",10,4,4,14,1,,,,2.0,2.0,1.0,,,,,3.0,11.0,,,,5.0,,
32,"Blumfield, Justin",7,4,7,14,1,3.0,,1.0,,1.0,1.0,1.0,,1.0,,4.0,10.0,,2.0,3.0,,,
23,"Bolton, Mark",4,1,3,7,,,,1.0,,3.0,1.0,,1.0,1.0,,4.0,3.0,1.0,,1.0,,,
33,"Caracella, Blake",12,8,8,20,2,,,1.0,,2.0,2.0,1.0,,,2.0,5.0,14.0,1.0,1.0,,1.0,,
38,"Denham, Sean",9,2,8,17,,,,,,3.0,4.0,4.0,,1.0,,6.0,11.0,,,2.0,,,
31,"Fletcher, Dustin",10,3,9,19,1,1.0,3.0,1.0,7.0,,1.0,1.0,1.0,,,11.0,6.0,,,1.0,,,
26,"Heffernan, Chris",12,5,3,15,,,,3.0,1.0,2.0,3.0,1.0,1.0,2.0,,3.0,12.0,,,1.0,1.0,,
14,"Johnson, Jason",10,2,3,13,1,1.0,,4.0,,5.0,4.0,1.0,1.0,2.0,,6.0,6.0,,,1.0,,,
1,"Johnson, Mark",12,7,7,19,,,,1.0,4.0,2.0,,3.0,1.0,,,3.0,16.0,1.0,,,2.0,,
18,"Lloyd, Matthew",12,8,2,14,4,5.0,,,,1.0,,1.0,1.0,,,5.0,8.0,2.0,7.0,,,,
13,"Long, Michael",11,4,4,15,,3.0,,2.0,,4.0,,2.0,,1.0,,4.0,11.0,1.0,1.0,3.0,,,
25,"Lucas, Scott",16,10,3,19,2,3.0,,1.0,,5.0,,,,1.0,,8.0,13.0,3.0,3.0,,,,
10,"McVeigh, Mark",2,1,,2,,1.0,,1.0,,1.0,,1.0,,,,,2.0,,1.0,1.0,,,
24,"Misiti, Joe",20,6,19,39,,,,,1.0,7.0,6.0,2.0,1.0,1.0,3.0,12.0,26.0,,,1.0,,,
29,"Moorcroft, Gary",9,4,,9,,,,,1.0,4.0,,,,1.0,,3.0,6.0,,,1.0,3.0,,
15,"Prior, Michael",6,3,6,12,,,,,2.0,2.0,2.0,2.0,,,,5.0,6.0,,,2.0,,,
9,"Ramanauskas, Adam",10,4,6,16,1,,,2.0,3.0,6.0,,3.0,,,,4.0,12.0,2.0,,,2.0,,
12,"Robran, Jonathon",11,6,8,19,,1.0,11.0,,5.0,2.0,7.0,,2.0,1.0,,8.0,10.0,,,2.0,,,
7,"Solomon, Dean",7,4,6,13,,,,2.0,,3.0,,2.0,1.0,1.0,,7.0,6.0,1.0,,1.0,,,
6,"Wellman, Sean",9,3,3,12,,,,1.0,5.0,1.0,1.0,1.0,1.0,,,5.0,8.0,,,2.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,99,123,333,13,19.0,35.0,23.0,35.0,56.0,35.0,26.0,11.0,14.0,5.0,116.0,212.0,16.0,15.0,23.0,17.0,,
Opposition,Opposition,193,98,99,292,11,12.0,17.0,18.0,33.0,51.0,30.0,20.0,14.0,11.0,1.0,101.0,191.0,16.0,11.0,27.0,4.0,,
