Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",21y 329d,81 (41-1-39 51.23%),105 (1.30),←,
3,"Bartel, Jimmy",22y 125d,66 (34-1-31 52.27%),33 (0.50),←,
24,"Blake, Mark",20y 211d,5 (2-0-3 40.00%),,←,
35,"Chapman, Paul",24y 154d,97 (49-1-47 51.03%),113 (1.16),←,
11,"Corey, Joel",24y 50d,106 (53-1-52 50.47%),33 (0.31),←,
19,"Egan, Matthew",22y 272d,17 (9-0-8 52.94%),,←,
44,"Enright, Corey",24y 206d,81 (36-1-44 45.06%),19 (0.23),←,
16,"Gardiner, Charlie",23y 38d,46 (29-0-17 63.04%),22 (0.48),←,
8,"Hunt, Josh",24y 25d,63 (36-0-27 57.14%),6 (0.10),←,
28,"Johnson, David",24y 162d,43 (23-0-20 53.49%),9 (0.21),←,
20,"Johnson, Steve",22y 278d,53 (26-1-26 50.00%),80 (1.51),←,
18,"Kingsley, Kent",27y 194d,114 (62-0-52 54.39%),235 (2.06),102 (51-0-51 50.00%),225 (2.21)
1,"King, Steven",27y 137d,173 (88-1-84 51.16%),74 (0.43),←,
45,"Ling, Cameron",25y 40d,115 (60-2-53 53.04%),53 (0.46),←,
4,"Mackie, Andrew",21y 244d,25 (16-0-9 64.00%),21 (0.84),←,
39,"Milburn, Darren",28y 358d,168 (83-0-85 49.40%),69 (0.41),←,
21,"Mooney, Cameron",26y 194d,104 (58-1-45 56.25%),66 (0.63),93 (48-1-44 52.15%),64 (0.69)
6,"Ottens, Brad",26y 73d,146 (63-0-83 43.15%),178 (1.22),17 (10-0-7 58.82%),26 (1.53)
33,"Rooke, Max",24y 110d,69 (33-1-35 48.55%),7 (0.10),←,
30,"Scarlett, Matthew",26y 307d,142 (74-1-67 52.46%),11 (0.08),←,
37,"Slade, Will",22y 166d,13 (6-0-7 46.15%),2 (0.15),←,
10,"Tenace, Kane",20y 278d,32 (18-0-14 56.25%),8 (0.25),←,
Totals,Totals,24y 80d,1759 (899-12-848 51.11%),1144 (0.65),,
C,"Thompson, Mark",42y 140d,140 (70-2-68 50.71%),,←,
