Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 292d,160 (76-1-83 47.81%),59 (0.37),←,
14,"Birchall, Grant",23y 71d,108 (60-1-47 56.02%),12 (0.11),←,
17,"Bruce, Cameron",31y 191d,227 (93-2-132 41.41%),211 (0.93),3 (2-0-1 66.67%),1 (0.33)
9,"Burgoyne, Shaun",28y 170d,176 (110-1-65 62.78%),186 (1.06),19 (13-1-5 71.05%),15 (0.79)
8,"Ellis, Xavier",23y 40d,71 (43-1-27 61.27%),20 (0.28),←,
23,"Franklin, Lance",24y 69d,123 (63-1-59 51.63%),378 (3.07),←,
6,"Gibson, Josh",27y 27d,80 (36-2-42 46.25%),2 (0.03),15 (7-1-7 50.00%),
27,"Gilham, Stephen",26y 219d,89 (55-1-33 62.36%),3 (0.03),88 (55-1-32 63.07%),3 (0.03)
18,"Guerra, Brent",28y 315d,196 (128-1-67 65.56%),96 (0.49),100 (59-1-40 59.50%),13 (0.13)
20,"Hale, David",26y 322d,132 (58-2-72 44.70%),120 (0.91),3 (2-0-1 66.67%),1 (0.33)
15,"Hodge, Luke",26y 298d,175 (84-1-90 48.29%),118 (0.67),←,
4,"Ladson, Rick",27y 50d,118 (56-0-62 47.46%),44 (0.37),←,
3,"Lewis, Jordan",24y 350d,128 (64-1-63 50.39%),51 (0.40),←,
7,"Osborne, Michael",28y 254d,139 (66-1-72 47.84%),86 (0.62),←,
34,"Renouf, Brent",22y 341d,48 (27-1-20 57.29%),5 (0.10),←,
2,"Roughead, Jarryd",24y 76d,128 (68-1-59 53.52%),244 (1.91),←,
21,"Savage, Shane",20y 94d,6 (3-0-3 50.00%),3 (0.50),←,
12,"Sewell, Brad",27y 66d,126 (63-1-62 50.40%),17 (0.13),←,
26,"Shiels, Liam",19y 345d,20 (8-0-12 40.00%),2 (0.10),←,
24,"Stratton, Ben",22y 39d,24 (13-1-10 56.25%),1 (0.04),←,
31,"Suckling, Matt",22y 258d,9 (4-0-5 44.44%),2 (0.22),←,
11,"Young, Clinton",25y 52d,89 (51-1-37 57.87%),44 (0.49),←,
Totals,Totals,25y 196d,2372 (1229-21-1122 51.81%),1704 (0.72),,
C,"Clarkson, Alastair",42y 347d,141 (71-1-69 50.71%),,←,
