North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Brown, Leigh",26y 176d,181 (78-1-102 43.37%),84 (0.46),118 (59-1-58 50.42%),64 (0.54)
33,"Campbell, Matt",21y 209d,33 (20-1-12 62.12%),41 (1.24),←,
11,"Firrito, Michael",24y 264d,102 (55-1-46 54.41%),14 (0.14),←,
38,"Gibson, Josh",24y 157d,40 (22-0-18 55.00%),1 (0.03),←,
6,"Grant, Shannon",31y 120d,298 (168-3-127 56.88%),357 (1.20),240 (136-2-102 57.08%),319 (1.33)
31,"Hale, David",24y 87d,98 (46-1-51 47.45%),66 (0.67),←,
26,"Hansen, Lachlan",20y,11 (8-0-3 72.73%),4 (0.36),←,
39,"Harding, Leigh",27y 113d,108 (55-2-51 51.85%),136 (1.26),←,
4,"Harris, Daniel",26y 99d,136 (70-2-64 52.21%),40 (0.29),←,
29,"Harvey, Brent",30y 95d,261 (147-2-112 56.70%),305 (1.17),←,
21,"Jones, Corey",27y 173d,143 (71-1-71 50.00%),196 (1.37),←,
42,"McMahon, Scott",22y 76d,26 (18-0-8 69.23%),20 (0.77),←,
20,"Petrie, Drew",25y 307d,151 (76-2-73 50.99%),127 (0.84),←,
5,"Power, Sam",25y 46d,103 (39-3-61 39.32%),18 (0.17),19 (11-1-7 60.53%),2 (0.11)
30,"Pratt, Daniel",25y 149d,81 (44-0-37 54.32%),8 (0.10),78 (43-0-35 55.13%),7 (0.09)
3,"Rawlings, Brady",27y 68d,178 (94-1-83 53.09%),57 (0.32),←,
7,"Simpson, Adam",32y 183d,285 (166-2-117 58.60%),78 (0.27),←,
9,"Sinclair, Jess",29y 357d,190 (79-2-109 42.11%),70 (0.37),140 (66-2-72 47.86%),44 (0.31)
12,"Thomas, Lindsay",20y 171d,32 (18-1-13 57.81%),40 (1.25),←,
14,"Urquhart, Gavin",20y 91d,11 (7-0-4 63.64%),,←,
36,"Watt, Shannon",27y 265d,149 (79-2-68 53.69%),9 (0.06),←,
8,"Wells, Daniel",23y 196d,120 (62-2-56 52.50%),66 (0.55),←,
Totals,Totals,25y 238d,2737 (1422-29-1286 51.95%),1737 (0.63),,
C,"Laidley, Dani",41y 143d,134 (68-2-64 51.49%),,←,
