Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 362d,14 (6-0-8 42.86%),1 (0.07),←,
2,"Bellchambers, Tom",23y 313d,51 (20-1-30 40.20%),33 (0.65),←,
22,"Carlisle, Jake",21y 229d,35 (17-0-18 48.57%),7 (0.20),←,
12,"Crameri, Stewart",24y 281d,48 (25-1-22 53.13%),84 (1.75),←,
31,"Fletcher, Dustin",38y 11d,370 (217-5-148 59.32%),69 (0.19),←,
9,"Goddard, Brendon",27y 363d,213 (132-3-78 62.68%),109 (0.51),8 (6-0-2 75.00%),5 (0.63)
21,"Heppell, Dyson",21y 4d,50 (26-1-23 53.00%),11 (0.22),←,
1,"Hibberd, Michael",23y 135d,30 (17-0-13 56.67%),3 (0.10),←,
39,"Hocking, Heath",25y 142d,88 (42-2-44 48.86%),32 (0.36),←,
26,"Hooker, Cale",24y 217d,74 (32-1-41 43.92%),5 (0.07),←,
40,"Howlett, Ben",24y 209d,65 (33-1-31 51.54%),30 (0.46),←,
18,"Hurley, Michael",22y 351d,69 (31-2-36 46.38%),83 (1.20),←,
28,"Kavanagh, Elliott",19y 364d,3 (1-0-2 33.33%),2 (0.67),←,
38,"Kommer, Nick",22y 232d,6 (4-0-2 66.67%),2 (0.33),←,
17,"Melksham, Jake",21y 262d,66 (30-1-35 46.21%),27 (0.41),←,
20,"Merrett, Jackson",20y 80d,7 (5-0-2 71.43%),5 (0.71),←,
23,"Myers, David",23y 322d,53 (25-0-28 47.17%),15 (0.28),←,
30,"Ryder, Paddy",25y 65d,136 (60-3-73 45.22%),90 (0.66),←,
5,"Stanton, Brent",27y 17d,189 (78-3-108 42.06%),121 (0.64),←,
4,"Watson, Jobe",28y 99d,162 (69-3-90 43.52%),88 (0.54),←,
8,"Winderlich, Jason",28y 220d,104 (38-1-65 37.02%),54 (0.52),←,
11,"Zaharakis, David",23y 86d,74 (37-1-36 50.68%),68 (0.92),←,
Totals,Totals,24y 281d,1907 (945-29-933 49.55%),939 (0.49),,
C,"Hird, James",40y 103d,53 (28-1-24 53.77%),,←,
