Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",8,6,6,14,,,33.0,,,2.0,2.0,3.0,1.0,,,3.0,11.0,,,,,,
2,"Backwell, Brett",8,1,4,12,2,,,,1.0,2.0,1.0,,,,,6.0,6.0,,1.0,,1.0,,
29,"Beaumont, Simon",8,3,2,10,,,,,3.0,,1.0,,1.0,1.0,,3.0,7.0,,,,,,
21,"Bradley, Craig",21,4,10,31,1,,,,3.0,8.0,5.0,2.0,,1.0,2.0,15.0,17.0,,,1.0,2.0,,
16,"Camporeale, Scott",23,3,11,34,,,,,4.0,5.0,5.0,2.0,2.0,,,14.0,19.0,1.0,,1.0,1.0,,
32,"Culpitt, Heath",6,1,7,13,,,,1.0,,4.0,2.0,2.0,,,,6.0,8.0,,,,,,
25,"Fevola, Brendan",4,,1,5,1,,,1.0,,2.0,,,2.0,,,2.0,2.0,,,,,,
31,"Fletcher, Simon",10,6,12,22,,,,4.0,1.0,1.0,2.0,,,,,10.0,11.0,3.0,,3.0,,,
17,"Freeborn, Scott",11,3,8,19,,1.0,,3.0,1.0,2.0,5.0,2.0,1.0,,,8.0,8.0,,,,,,
37,"Hotton, Trent",4,2,7,11,2,,3.0,,,1.0,4.0,,1.0,,,8.0,3.0,1.0,1.0,1.0,,,
33,"Houlihan, Ryan",14,6,7,21,2,1.0,,2.0,1.0,4.0,2.0,3.0,,1.0,,9.0,13.0,2.0,1.0,,,,
27,"Hulme, Darren",1,,5,6,1,,,2.0,,1.0,,,1.0,,,1.0,5.0,,,,,,
43,"Koutoufides, Anthony",18,6,10,28,2,1.0,,5.0,1.0,6.0,5.0,3.0,1.0,2.0,,14.0,14.0,2.0,3.0,,,,
12,"Lappin, Matthew",10,6,4,14,3,1.0,,4.0,1.0,3.0,2.0,,1.0,4.0,,9.0,8.0,1.0,2.0,1.0,1.0,,
22,"Manton, Glenn",5,2,4,9,,,,1.0,5.0,,1.0,1.0,2.0,1.0,,5.0,3.0,,,,,,
3,"Massie, Kris",3,1,4,7,,,,,,1.0,,,,,,4.0,3.0,1.0,,1.0,1.0,,
5,"McKay, Andrew",8,3,5,13,,,,,6.0,,1.0,2.0,1.0,1.0,,3.0,8.0,1.0,,1.0,1.0,,
11,"Porter, Mark",3,,1,4,,,10.0,,1.0,1.0,2.0,,,1.0,,3.0,1.0,,,,,,
7,"Ratten, Brett",22,7,16,38,1,2.0,,2.0,2.0,8.0,12.0,3.0,1.0,3.0,,18.0,21.0,,1.0,1.0,,,
23,"Rice, Dean",6,1,5,11,,1.0,,2.0,,,,3.0,,,,4.0,8.0,1.0,,,,,
1,"Silvagni, Stephen",10,7,4,14,1,,,,1.0,,,2.0,1.0,,,9.0,6.0,2.0,2.0,,,,
8,"Whitnall, Lance",5,4,6,11,2,,,3.0,,1.0,4.0,,1.0,,,6.0,5.0,1.0,1.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,72,139,347,18,11.0,46.0,30.0,31.0,52.0,56.0,28.0,17.0,15.0,2.0,160.0,187.0,16.0,12.0,11.0,7.0,,
Opposition,Opposition,212,74,121,333,18,10.0,26.0,22.0,29.0,53.0,34.0,39.0,15.0,18.0,4.0,166.0,157.0,12.0,8.0,21.0,12.0,,
