Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",9,1,15,24,,1.0,,3.0,,6.0,7.0,2.0,5.0,,,17.0,8.0,,,,2.0,,90.0
11,"Bennell, Harley",8,6,11,19,2,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,6.0,12.0,,3.0,1.0,,1.0,87.0
36,"Broughton, Greg",3,1,11,14,,,,2.0,1.0,,1.0,,1.0,,,6.0,6.0,,,3.0,3.0,,87.0
12 ↓,"Day, Sam",3,,2,5,,,2.0,4.0,,1.0,,2.0,1.0,,,3.0,1.0,,,2.0,,1.0,71.0
23,"Dixon, Charlie",8,4,2,10,4,,5.0,3.0,,,,3.0,1.0,1.0,,5.0,5.0,2.0,3.0,1.0,,,90.0
33,"Hall, Aaron",12,4,4,16,,2.0,,1.0,1.0,2.0,3.0,5.0,1.0,2.0,,6.0,9.0,,,,,,79.0
5,"Harbrow, Jarrod",16,6,10,26,,,,8.0,2.0,3.0,3.0,,1.0,,,10.0,17.0,,,3.0,,,88.0
28,"Kolodjashnij, Kade",12,4,9,21,,,,2.0,3.0,2.0,1.0,1.0,,,,6.0,15.0,1.0,,4.0,1.0,,92.0
40 ↑,"Lemmens, Sean",1,,2,3,,,,2.0,,,,3.0,,2.0,,1.0,2.0,,,,,,21.0
19,"Lynch, Tom",9,3,7,16,4,1.0,,4.0,,2.0,,1.0,2.0,1.0,2.0,7.0,9.0,1.0,2.0,3.0,,2.0,94.0
32,"Matera, Brandon",13,6,4,17,3,1.0,,4.0,,4.0,1.0,3.0,1.0,,,6.0,10.0,1.0,1.0,2.0,3.0,,91.0
17,"May, Steven",12,6,2,14,,,,2.0,2.0,5.0,,3.0,1.0,,1.0,5.0,10.0,1.0,,12.0,,,92.0
18,"McKenzie, Trent",8,6,3,11,,,,1.0,2.0,1.0,,,,,,3.0,7.0,1.0,,6.0,1.0,,88.0
1,"OMeara, Jaeger",12,3,5,17,,1.0,,8.0,,6.0,5.0,2.0,,2.0,,7.0,9.0,,,3.0,1.0,1.0,77.0
10,"Prestia, Dion",15,6,20,35,,1.0,,5.0,4.0,5.0,3.0,6.0,1.0,3.0,3.0,12.0,24.0,1.0,,2.0,2.0,3.0,82.0
35,"Rischitelli, Michael",10,1,8,18,,,,2.0,2.0,6.0,1.0,2.0,,,,5.0,11.0,,,2.0,,2.0,88.0
8,"Russell, Luke",10,4,6,16,2,,1.0,1.0,,2.0,1.0,1.0,,1.0,,4.0,12.0,1.0,1.0,1.0,,,86.0
6,"Sexton, Alex",8,3,5,13,,1.0,,1.0,1.0,4.0,1.0,4.0,,3.0,,5.0,8.0,,,1.0,4.0,1.0,75.0
26,"Shaw, Matt",11,7,12,23,1,,,4.0,3.0,1.0,3.0,1.0,1.0,,,7.0,17.0,,1.0,5.0,2.0,1.0,78.0
2,"Smith, Zac",4,4,7,11,1,,22.0,3.0,,,2.0,5.0,,4.0,,5.0,7.0,2.0,1.0,1.0,,,74.0
25,"Stanley, Danny",10,8,7,17,,,,1.0,2.0,,,,1.0,,,5.0,13.0,1.0,,,,,90.0
24,"Swallow, David",7,2,10,17,1,,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,,8.0,9.0,,,,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,85,162,363,18,11.0,32.0,66.0,24.0,54.0,36.0,47.0,19.0,21.0,6.0,139.0,221.0,12.0,12.0,52.0,19.0,13.0,
Opposition,Opposition,184,70,164,348,10,14.0,47.0,76.0,29.0,42.0,38.0,42.0,21.0,19.0,,144.0,199.0,6.0,7.0,51.0,11.0,7.0,
