Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",12,,5.0,17,,,,5.0,1.0,4.0,4.0,2.0,1.0,,,11,7.0,,,2.0,,1.0,80.0
14,"Cameron, Darcy",3,1.0,2.0,5,,,16.0,2.0,,1.0,,3.0,1.0,1.0,,4,,1.0,,1.0,,,67.0
46,"Cox, Mason",2,2.0,2.0,4,,,1.0,,,1.0,,,,,,1,2.0,1.0,,3.0,,,80.0
25,"Crisp, Jack",11,6.0,2.0,13,,,,5.0,2.0,3.0,,4.0,1.0,,,7,7.0,2.0,,3.0,,,85.0
26,"Daicos, Josh",7,2.0,3.0,10,,,,4.0,1.0,2.0,,1.0,4.0,1.0,,4,6.0,,,1.0,,1.0,87.0
2,"de Goey, Jordan",7,4.0,7.0,14,,1.0,,,2.0,2.0,,2.0,,,,4,11.0,,1.0,1.0,,,87.0
5,"Elliott, Jamie",9,4.0,1.0,10,1.0,1.0,,3.0,1.0,2.0,6.0,3.0,,1.0,,5,4.0,,1.0,,,1.0,75.0
19,"Greenwood, Levi",1,1.0,3.0,4,,,,3.0,,,,,,,,2,3.0,,,1.0,,,77.0
4,"Grundy, Brodie",3,1.0,7.0,10,1.0,,20.0,2.0,,1.0,2.0,2.0,,1.0,,7,4.0,,1.0,2.0,,,66.0
32,"Hoskin-Elliott, Will",3,3.0,,3,,,,,1.0,2.0,,1.0,,,,1,3.0,,,2.0,,,84.0
44,"Madgen, Jack",6,4.0,2.0,8,,,,1.0,3.0,,,4.0,,1.0,,1,8.0,1.0,,3.0,,,83.0
37,"Maynard, Brayden",6,2.0,3.0,9,,,,2.0,3.0,1.0,,5.0,,2.0,,2,4.0,,,1.0,,,88.0
16,"Mayne, Chris",2,1.0,4.0,6,,,,4.0,,,,2.0,,2.0,,3,3.0,,,,,,87.0
41,"Mihocek, Brody",5,2.0,1.0,6,2.0,,,2.0,,1.0,,1.0,1.0,1.0,,3,3.0,,1.0,1.0,,,87.0
30,"Moore, Darcy",5,4.0,5.0,10,,,,1.0,3.0,,1.0,4.0,1.0,,,4,3.0,2.0,,4.0,1.0,,94.0
9,"Noble, John",6,,,6,,,,1.0,3.0,1.0,,4.0,,1.0,,2,4.0,,,1.0,,,87.0
10,"Pendlebury, Scott",8,,6.0,14,,,,2.0,1.0,3.0,,2.0,1.0,,,6,10.0,,,4.0,1.0,,79.0
3,"Quaynor, Isaac",4,2.0,5.0,9,,,,5.0,2.0,,1.0,1.0,,,,4,3.0,1.0,,2.0,,,81.0
23,"Roughead, Jordan",4,2.0,3.0,7,,,,1.0,3.0,,,,,,,1,4.0,,,2.0,,,93.0
1,"Stephenson, Jaidyn",2,2.0,1.0,3,1.0,,,1.0,,,,,,,,1,2.0,,1.0,,,,75.0
24,"Thomas, Josh",6,,8.0,14,,,,2.0,,4.0,3.0,2.0,,,,5,8.0,,,2.0,,,81.0
7,"Treloar, Adam",8,3.0,10.0,18,,,,4.0,2.0,2.0,4.0,5.0,,2.0,,7,11.0,,,,,,78.0
Totals,Totals,120,46.0,80.0,200,5.0,2.0,37.0,50.0,28.0,30.0,21.0,48.0,10.0,13.0,,85,110.0,8.0,5.0,36.0,2.0,3.0,
Opposition,Opposition,227,134.0,129.0,356,15.0,10.0,19.0,48.0,25.0,46.0,34.0,38.0,13.0,10.0,,107,252.0,14.0,17.0,37.0,1.0,12.0,
