Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Biggs, Shane",13,4,6,19,,,,,2.0,8.0,1.0,3.0,,,,7.0,12.0,,,1.0,,,87.0
4,"Bontempelli, Marcus",14,3,9,23,1,1.0,5.0,4.0,2.0,7.0,2.0,6.0,2.0,3.0,,10.0,16.0,1.0,,4.0,1.0,1.0,82.0
5,"Boyd, Matthew",20,4,4,24,,,,1.0,10.0,4.0,,2.0,2.0,,,5.0,12.0,,,3.0,,1.0,85.0
17,"Boyd, Tom",2,1,12,14,,,21.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,,9.0,6.0,,,3.0,,,90.0
12,"Cordy, Zaine",5,1,5,10,2,,3.0,1.0,,,1.0,2.0,1.0,,,5.0,5.0,,,2.0,,1.0,77.0
6,"Dahlhaus, Luke",17,9,15,32,,,,3.0,2.0,6.0,6.0,1.0,1.0,,,14.0,19.0,1.0,,4.0,4.0,,83.0
35,"Daniel, Caleb",14,4,10,24,1,,,4.0,3.0,3.0,4.0,6.0,,,,10.0,14.0,,,2.0,,,80.0
29,"Dickson, Tory",6,6,4,10,4,1.0,,3.0,,,,1.0,,1.0,,5.0,6.0,2.0,5.0,,,,81.0
20,"Dunkley, Josh",13,3,11,24,,1.0,3.0,9.0,,4.0,2.0,,4.0,,,8.0,15.0,,,1.0,,,84.0
30,"Hamling, Joel",5,3,2,7,,,,,1.0,,,4.0,,2.0,,3.0,3.0,1.0,,8.0,,,87.0
7,"Hunter, Lachie",8,4,11,19,,,,2.0,1.0,3.0,4.0,3.0,2.0,2.0,,8.0,12.0,,1.0,4.0,,1.0,89.0
39,"Johannisen, Jason",24,7,2,26,,3.0,,3.0,3.0,6.0,2.0,2.0,1.0,,,2.0,22.0,,,2.0,3.0,1.0,78.0
21,"Liberatore, Tom",5,,10,15,,,,7.0,,3.0,5.0,2.0,,1.0,,9.0,6.0,,,2.0,,1.0,90.0
11,"Macrae, Jack",11,4,14,25,1,1.0,,1.0,,4.0,1.0,2.0,1.0,,,8.0,17.0,,1.0,3.0,,1.0,85.0
16,"McLean, Toby",8,5,12,20,,,,5.0,,2.0,5.0,2.0,2.0,1.0,,9.0,11.0,1.0,1.0,2.0,,1.0,79.0
38,"Morris, Dale",6,3,4,10,,,,2.0,2.0,,,1.0,1.0,,,4.0,6.0,,,10.0,,,96.0
42,"Picken, Liam",12,4,9,21,,,,6.0,,3.0,6.0,4.0,2.0,1.0,,11.0,10.0,,1.0,2.0,1.0,,87.0
18,"Roberts, Fletcher",4,1,5,9,,,,1.0,2.0,1.0,,,1.0,,,6.0,3.0,,,12.0,,,83.0
23,"Roughead, Jordan",2,2,2,4,,,8.0,1.0,,1.0,2.0,,1.0,,,4.0,,2.0,,,,,22.0
14,"Smith, Clay",16,5,10,26,4,1.0,,8.0,,4.0,6.0,4.0,,,,10.0,16.0,1.0,2.0,2.0,,1.0,87.0
9,"Stringer, Jake",7,2,4,11,,1.0,,6.0,,1.0,1.0,,1.0,,,7.0,4.0,1.0,1.0,2.0,,,84.0
10,"Wood, Easton",11,8,8,19,,,,1.0,2.0,4.0,,2.0,,1.0,,6.0,13.0,2.0,,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,83,169,392,13,11.0,40.0,70.0,31.0,68.0,53.0,50.0,23.0,13.0,,160.0,228.0,12.0,12.0,70.0,9.0,9.0,
Opposition,Opposition,190,80,169,359,12,11.0,58.0,74.0,51.0,45.0,38.0,61.0,13.0,23.0,,144.0,219.0,11.0,8.0,68.0,5.0,8.0,
