Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",10,4,6,16,1,,,6.0,,4.0,3.0,,2.0,,,6.0,10.0,,1.0,1.0,,1.0,77.0
13,"Bennell, Harley",4,1,2,6,2,,,3.0,,,1.0,1.0,1.0,1.0,,3.0,3.0,,,1.0,,,48.0
36,"Cox, Brennan",7,7,3,10,,1.0,6.0,1.0,,2.0,,2.0,,1.0,,3.0,7.0,3.0,1.0,,,,77.0
17,"Crozier, Hayden",8,4,5,13,2,1.0,,8.0,,,,3.0,1.0,1.0,,4.0,9.0,1.0,2.0,2.0,,,87.0
4,"Darcy, Sean",3,,9,12,,,45.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,,7.0,5.0,,,1.0,,,84.0
39,"Deluca, Josh",5,,7,12,1,,,2.0,,1.0,1.0,3.0,1.0,,,6.0,4.0,,,2.0,,,84.0
7,"Fyfe, Nat",14,6,16,30,1,,,2.0,2.0,9.0,8.0,5.0,1.0,4.0,,20.0,14.0,2.0,1.0,3.0,3.0,1.0,87.0
21,"Hamling, Joel",5,3,4,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,4.0,,,6.0,,,94.0
9,"Hill, Bradley",16,4,10,26,,1.0,,3.0,,4.0,4.0,4.0,,,,8.0,17.0,,,,,,90.0
32,"Hill, Stephen",15,1,9,24,,,,2.0,3.0,,3.0,5.0,,1.0,,13.0,9.0,,,3.0,,,86.0
15,"Hughes, Ethan",6,2,6,12,,,,1.0,4.0,,,3.0,1.0,,,7.0,5.0,1.0,,3.0,,,86.0
37,"Johnson, Michael",8,5,5,13,,1.0,,3.0,1.0,,,1.0,,,,3.0,10.0,,,1.0,,,89.0
2,"Logue, Griffin",1,2,3,4,,,,1.0,,,,1.0,,,,1.0,2.0,,,2.0,,,79.0
23,"McCarthy, Cam",2,1,3,5,,1.0,,1.0,,2.0,1.0,1.0,,,,3.0,2.0,,,,,1.0,81.0
16,"Mundy, David",8,5,19,27,,,,2.0,1.0,3.0,6.0,2.0,,,,16.0,13.0,,,1.0,,,78.0
43,"Nyhuis, Ryan",6,2,3,9,,,,4.0,2.0,,,5.0,2.0,1.0,,6.0,5.0,,,,,,84.0
38,"Ryan, Luke",9,3,2,11,,,,7.0,1.0,2.0,1.0,4.0,1.0,2.0,,2.0,9.0,,,2.0,,,80.0
8,"Suban, Nick",7,2,5,12,,,,8.0,1.0,3.0,2.0,2.0,1.0,1.0,,7.0,5.0,,,1.0,,,72.0
33,"Sutcliffe, Cam",5,,7,12,,,,4.0,1.0,2.0,1.0,5.0,,2.0,,6.0,8.0,,,2.0,,,81.0
20,"Taberner, Matthew",7,5,4,11,,2.0,1.0,2.0,,,,2.0,,2.0,,4.0,7.0,2.0,2.0,2.0,,1.0,100.0
18,"Tucker, Darcy",9,3,3,12,,,,11.0,3.0,3.0,1.0,4.0,1.0,1.0,,2.0,10.0,,,1.0,,,74.0
14,"Weller, Lachie",11,1,10,21,,,,,3.0,2.0,2.0,4.0,,,,3.0,18.0,,,3.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,61,141,307,7,9.0,52.0,73.0,24.0,41.0,37.0,61.0,14.0,21.0,,135.0,176.0,9.0,7.0,37.0,4.0,4.0,
Opposition,Opposition,227,106,210,437,25,5.0,33.0,77.0,31.0,50.0,40.0,42.0,21.0,14.0,6.0,153.0,286.0,9.0,14.0,52.0,13.0,13.0,
