Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",12,4,5,17,2,,,2.0,,6.0,2.0,,1.0,,,7.0,10.0,1.0,,,,,
10,"Ashcroft, Marcus",10,4,6,16,,,,3.0,3.0,1.0,,1.0,,,,4.0,11.0,,,,,,
20,"Black, Simon",4,3,6,10,,1.0,,3.0,1.0,2.0,4.0,1.0,,1.0,,5.0,5.0,1.0,,,,,
26,"Bolton, Craig",4,2,4,8,,,,1.0,1.0,3.0,,,,,,1.0,7.0,,,1.0,,,
36,"Bradshaw, Daniel",8,5,3,11,2,2.0,,1.0,2.0,1.0,,,,,,4.0,6.0,1.0,5.0,1.0,,,
16,"Brown, Jonathan",5,4,3,8,,,,,,2.0,,2.0,,1.0,,4.0,4.0,1.0,,3.0,,,
19,"Charman, Jamie",3,3,6,9,,,14.0,4.0,,2.0,2.0,2.0,2.0,1.0,,5.0,4.0,,,,,,
30,"Copeland, Robert",3,1,1,4,,,,1.0,,,,2.0,,2.0,,2.0,2.0,1.0,,2.0,,,
32,"Hart, Shaun",3,1,6,9,,,,2.0,,1.0,,1.0,,1.0,,4.0,5.0,,,,2.0,,
2,"Johnson, Chris",3,2,2,5,,,,1.0,2.0,1.0,1.0,2.0,,,,,6.0,,,,4.0,,
27,"Keating, Clark",2,,3,5,,,17.0,1.0,,,1.0,2.0,,1.0,,5.0,,,,1.0,,,
44,"Lappin, Nigel",12,4,13,25,,1.0,,2.0,3.0,2.0,4.0,2.0,,,,9.0,16.0,,,3.0,,,
23,"Leppitsch, Justin",5,1,1,6,,,,,1.0,1.0,,,,,,2.0,2.0,,,4.0,2.0,,
9,"McGrath, Ashley",2,1,1,3,,,,2.0,2.0,,1.0,,,,,2.0,1.0,,,2.0,2.0,,
4,"McRae, Craig",13,6,4,17,1,1.0,,2.0,,2.0,,2.0,1.0,,,5.0,13.0,,1.0,,,,
15,"Michael, Mal",7,3,7,14,1,1.0,,1.0,4.0,,,1.0,2.0,1.0,,9.0,4.0,,2.0,6.0,,,
8,"Notting, Tim",7,4,7,14,,2.0,1.0,2.0,1.0,3.0,2.0,3.0,,2.0,,5.0,9.0,,,3.0,,,
13,"Pike, Martin",8,,2,10,,,,1.0,2.0,,1.0,2.0,1.0,,,5.0,3.0,,,2.0,,,
6,"Power, Luke",12,4,7,19,2,3.0,,2.0,3.0,2.0,3.0,1.0,2.0,,,9.0,11.0,1.0,2.0,,2.0,,
5,"Scott, Brad",11,3,3,14,,,,3.0,2.0,3.0,2.0,,,,,4.0,11.0,,,,3.0,,
22,"Scott, Chris",12,8,5,17,1,,,3.0,6.0,2.0,1.0,4.0,1.0,,,5.0,12.0,,1.0,2.0,1.0,,
3,"Voss, Michael",14,2,9,23,1,1.0,,1.0,1.0,3.0,4.0,3.0,2.0,3.0,,8.0,14.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,65,104,264,10,15.0,32.0,38.0,34.0,37.0,28.0,31.0,12.0,13.0,,104.0,156.0,6.0,11.0,31.0,16.0,,
Opposition,Opposition,192,77,97,289,18,13.0,42.0,44.0,17.0,60.0,43.0,32.0,13.0,12.0,6.0,131.0,162.0,16.0,16.0,43.0,13.0,,
