Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",5,,10,15,,,,6.0,2.0,2.0,2.0,,1.0,,,8.0,7.0,,,2.0,1.0,3.0,85.0
18,"Cross, Daniel",5,4,19,24,,,2.0,2.0,1.0,,1.0,,,,,12.0,12.0,1.0,,1.0,,,89.0
6,"Dawes, Chris",6,6,8,14,,1.0,3.0,1.0,1.0,2.0,2.0,,1.0,,,6.0,7.0,2.0,2.0,3.0,,,94.0
14,"Dunn, Lynden",14,6,5,19,,,,3.0,8.0,1.0,,1.0,,,,6.0,9.0,1.0,,5.0,1.0,,94.0
20,"Garland, Colin",12,7,10,22,,1.0,,6.0,3.0,2.0,1.0,4.0,1.0,1.0,,8.0,15.0,2.0,1.0,4.0,,,89.0
36,"Garlett, Jeff",9,6,6,15,2,,,1.0,,2.0,2.0,3.0,,,,6.0,9.0,1.0,4.0,1.0,,,90.0
11,"Gawn, Max",4,6,13,17,,,32.0,3.0,,1.0,2.0,2.0,,2.0,1.0,7.0,9.0,3.0,,,,1.0,87.0
31,"Grimes, Jack",13,6,5,18,,,,3.0,5.0,1.0,,4.0,,2.0,,3.0,17.0,1.0,,1.0,1.0,,85.0
43 ↑,"Harmes, James",6,3,2,8,1,1.0,,2.0,,,,,1.0,,,5.0,3.0,2.0,1.0,,,,25.0
1,"Hogan, Jesse",13,9,3,16,3,1.0,,,,3.0,,1.0,1.0,1.0,,3.0,12.0,1.0,2.0,,,,92.0
38,"Howe, Jeremy",14,10,3,17,1,,,2.0,6.0,2.0,,5.0,1.0,2.0,,6.0,10.0,3.0,,1.0,,,93.0
39,"Jetta, Neville",6,4,10,16,,,,2.0,2.0,,,3.0,1.0,1.0,,10.0,6.0,2.0,1.0,6.0,,1.0,89.0
2,"Jones, Nathan",12,3,14,26,1,,,3.0,1.0,4.0,4.0,3.0,,2.0,,12.0,15.0,,1.0,,,,85.0
8,"Lumumba, Heritier",5,2,6,11,,1.0,,2.0,2.0,2.0,1.0,,,,,3.0,9.0,1.0,1.0,2.0,,,92.0
25,"McDonald, Tom",5,2,9,14,,,,1.0,4.0,,,1.0,1.0,,,5.0,8.0,1.0,,8.0,,,93.0
22 ↓,"Michie, Viv",4,,2,6,,,,1.0,,3.0,2.0,,,,,3.0,3.0,,,1.0,,,52.0
30,"Neal-Bullen, Alex",9,3,6,15,,1.0,,6.0,4.0,,1.0,1.0,1.0,,,3.0,14.0,,1.0,1.0,,,67.0
12,"Tyson, Dom",10,3,13,23,,1.0,,9.0,,4.0,6.0,4.0,3.0,1.0,,12.0,12.0,,1.0,,1.0,,81.0
37,"Vandenberg, Aaron",11,6,6,17,1,2.0,,5.0,,6.0,,2.0,1.0,1.0,,5.0,12.0,2.0,2.0,1.0,1.0,1.0,77.0
23,"Vince, Bernie",17,4,13,30,3,1.0,,2.0,,4.0,4.0,,1.0,,3.0,8.0,24.0,,,,1.0,1.0,82.0
7,"Viney, Jack",7,2,17,24,,1.0,,4.0,2.0,2.0,4.0,2.0,1.0,2.0,,14.0,10.0,1.0,,,,1.0,81.0
4,"Watts, Jack",16,4,10,26,1,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,11.0,14.0,1.0,,1.0,,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,96,190,393,13,13.0,38.0,65.0,43.0,44.0,33.0,38.0,16.0,16.0,4.0,156.0,237.0,25.0,17.0,38.0,6.0,9.0,
Opposition,Opposition,173,63,187,360,7,12.0,36.0,82.0,24.0,58.0,40.0,39.0,16.0,16.0,2.0,140.0,224.0,12.0,10.0,51.0,7.0,4.0,
