Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",29y 152d,220 (136-0-84 61.82%),121 (0.55),←,
12,"Blakey, John",36y 30d,357 (190-0-167 53.22%),110 (0.31),222 (138-0-84 62.16%),72 (0.32)
22,"Burton, Matthew",32y 96d,135 (56-0-79 41.48%),62 (0.46),65 (34-0-31 52.31%),30 (0.46)
45,"Cochrane, Stuart",24y 34d,48 (23-0-25 47.92%),10 (0.21),←,
2,"Colbert, Leigh",27y 77d,154 (89-1-64 58.12%),63 (0.41),49 (27-0-22 55.10%),13 (0.27)
6,"Grant, Shannon",25y 126d,170 (103-1-66 60.88%),188 (1.11),112 (71-0-41 63.39%),150 (1.34)
39,"Harding, Leigh",21y 119d,22 (12-0-10 54.55%),29 (1.32),←,
29,"Harvey, Brent",24y 101d,127 (81-0-46 63.78%),146 (1.15),←,
21,"Jones, Corey",21y 178d,17 (8-0-9 47.06%),7 (0.41),←,
35,"Makepeace, Troy",23y 170d,60 (32-0-28 53.33%),14 (0.23),←,
4,"Martyn, Mick",33y 357d,285 (170-1-114 59.82%),16 (0.06),←,
32,"Morrell, Digby",22y 317d,24 (13-0-11 54.17%),25 (1.04),←,
44,"Motlop, Shannon",24y 5d,50 (29-0-21 58.00%),29 (0.58),←,
20,"Petrie, Drew",19y 312d,17 (8-0-9 47.06%),7 (0.41),←,
28,"Pickett, Byron",25y 12d,119 (74-0-45 62.18%),79 (0.66),←,
17,"Porter, Mark",25y 316d,74 (39-0-35 52.70%),18 (0.24),19 (11-0-8 57.89%),5 (0.26)
3,"Rawlings, Brady",21y 74d,48 (31-0-17 64.58%),19 (0.40),←,
30,"Robbins, Ben",25y 239d,73 (37-2-34 52.05%),16 (0.22),21 (12-0-9 57.14%),2 (0.10)
7,"Simpson, Adam",26y 188d,157 (102-0-55 64.97%),50 (0.32),←,
9,"Sinclair, Jess",23y 362d,81 (28-0-53 34.57%),43 (0.53),31 (15-0-16 48.39%),17 (0.55)
13,"Smith, Dylan",20y 36d,10 (5-0-5 50.00%),1 (0.10),←,
40,"Teague, David",21y 110d,24 (13-0-11 54.17%),4 (0.17),←,
Totals,Totals,25y 89d,2272 (1279-5-988 56.29%),1057 (0.47),,
C,"Pagan, Denis",54y 333d,238 (150-0-88 63.03%),,←,
