Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",22y 152d,15 (6-0-9 40.00%),2 (0.13),←,
21,"Austin, Mark",20y 88d,8 (2-0-6 25.00%),1 (0.13),←,
19,"Betts, Eddie",22y 178d,84 (21-2-61 26.19%),109 (1.30),←,
18,"Bower, Paul",21y 134d,33 (9-0-24 27.27%),2 (0.06),←,
15,"Browne, Steven",20y 111d,15 (7-0-8 46.67%),4 (0.27),←,
25,"Fevola, Brendan",28y 123d,173 (60-2-111 35.26%),511 (2.95),←,
4,"Gibbs, Bryce",20y 69d,52 (17-0-35 32.69%),22 (0.42),←,
10,"Hadley, Richard",26y 55d,54 (27-2-25 51.85%),15 (0.28),13 (5-0-8 38.46%),5 (0.38)
22,"Hampson, Shaun",21y 63d,15 (6-0-9 40.00%),3 (0.20),←,
40,"Jamison, Michael",22y 346d,28 (11-0-17 39.29%),,←,
45,"Joseph, Aaron",19y 323d,9 (4-0-5 44.44%),1 (0.11),←,
5,"Judd, Chris",25y 257d,164 (97-2-65 59.76%),159 (0.97),30 (13-0-17 43.33%),21 (0.70)
8,"Kreuzer, Matthew",20y 10d,29 (14-0-15 48.28%),19 (0.66),←,
3,"Murphy, Marc",21y 308d,66 (20-0-46 30.30%),46 (0.70),←,
12,"Robinson, Mitch",19y 350d,6 (3-0-3 50.00%),4 (0.67),←,
2,"Russell, Jordan",22y 198d,59 (18-1-40 31.36%),12 (0.20),←,
6,"Simpson, Kade",25y 18d,96 (28-1-67 29.69%),51 (0.53),←,
24,"Stevens, Nick",29y 140d,221 (104-4-113 47.96%),131 (0.59),94 (30-2-62 32.98%),53 (0.56)
32,"Thornton, Bret",25y 189d,137 (37-1-99 27.37%),2 (0.01),←,
30,"Waite, Jarrad",26y 108d,115 (33-2-80 29.57%),117 (1.02),←,
34,"Wiggins, Simon",26y 254d,111 (34-1-76 31.08%),36 (0.32),←,
13,"Yarran, Chris",18y 155d,3 (1-0-2 33.33%),2 (0.67),←,
Totals,Totals,23y 16d,1493 (559-18-916 37.44%),1249 (0.84),,
C,"Ratten, Brett",37y 316d,37 (14-0-23 37.84%),,←,
