Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 341d,101 (41-0-60 40.59%),50 (0.50),←,
5,"Broadbent, Matthew",21y 341d,47 (13-0-34 27.66%),21 (0.45),←,
32,"Butcher, John",21y 4d,12 (3-0-9 25.00%),22 (1.83),←,
27,"Carlile, Alipate",25y 68d,104 (40-0-64 38.46%),4 (0.04),←,
30,"Chaplin, Troy",26y 135d,136 (54-1-81 40.07%),10 (0.07),←,
18,"Cornes, Kane",29y 184d,237 (120-1-116 50.84%),85 (0.36),←,
7,"Ebert, Brad",22y 96d,90 (32-0-58 35.56%),45 (0.50),14 (4-0-10 28.57%),12 (0.86)
33,"Ebert, Brett",28y 232d,158 (71-1-86 45.25%),225 (1.42),←,
16,"Jacobs, Ben",20y 180d,26 (5-0-21 19.23%),5 (0.19),←,
42,"Jonas, Tom",21y 180d,6 (1-0-5 16.67%),,←,
23,"Lobbe, Matthew",23y 146d,15 (3-0-12 20.00%),3 (0.20),←,
44,"Logan, Tom",27y 5d,97 (31-0-66 31.96%),22 (0.23),94 (31-0-63 32.98%),22 (0.23)
35,"McCarthy, John",22y 231d,31 (15-0-16 48.39%),14 (0.45),13 (3-0-10 23.08%),4 (0.31)
26,"Moore, Andrew",21y 38d,18 (8-0-10 44.44%),4 (0.22),←,
6,"Pearce, Danyle",26y 91d,146 (58-0-88 39.73%),74 (0.51),←,
31,"Pfeiffer, Darren",24y 283d,17 (6-0-11 35.29%),6 (0.35),10 (3-0-7 30.00%),2 (0.20)
14,"Stewart, Paul",24y 363d,58 (20-0-38 34.48%),15 (0.26),←,
9,"Surjan, Jacob",26y 327d,121 (55-0-66 45.45%),17 (0.14),←,
12,"Trengove, Jackson",21y 248d,53 (13-0-40 24.53%),6 (0.11),←,
39,"Westhoff, Justin",25y 280d,103 (40-0-63 38.83%),135 (1.31),←,
20,"Wingard, Chad",18y 344d,12 (4-0-8 33.33%),5 (0.42),←,
40,"Young, Aaron",19y 214d,5 (0-0-5 0.00%),1 (0.20),←,
Totals,Totals,23y 296d,1593 (633-3-957 39.74%),769 (0.48),,
C,"Primus, Matthew",37y 177d,43 (12-0-31 27.91%),,←,
