Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",12,5,3,15,,,1.0,2.0,,2.0,2.0,1.0,,1.0,,4.0,11.0,1.0,,2.0,,,67.0
11,"Barlow, Ed",12,4,3,15,,1.0,,1.0,2.0,3.0,,2.0,,,,2.0,14.0,,,,2.0,,73.0
21,"Barry, Leo",3,1,6,9,,,,4.0,2.0,,,1.0,,1.0,,2.0,7.0,,,2.0,1.0,,96.0
42,"Bevan, Paul",9,5,5,14,,,,5.0,3.0,,,,1.0,,,4.0,10.0,,,2.0,1.0,,92.0
14,"Bird, Craig",5,5,11,16,1,,,4.0,3.0,,2.0,,,,,8.0,7.0,,1.0,2.0,,,63.0
6,"Bolton, Craig",9,7,9,18,,,,1.0,3.0,,1.0,,1.0,,,4.0,13.0,,,3.0,,,89.0
24,"Bolton, Jude",13,8,6,19,,,1.0,2.0,2.0,3.0,3.0,8.0,3.0,1.0,,7.0,12.0,,1.0,1.0,,1.0,79.0
32,"Buchanan, Amon",5,3,10,15,,,,3.0,1.0,3.0,3.0,6.0,2.0,5.0,,6.0,10.0,,,,2.0,,69.0
2,"Davis, Nick",5,3,4,9,1,2.0,,1.0,,1.0,,1.0,1.0,,,5.0,4.0,2.0,3.0,1.0,,,63.0
37,"Goodes, Adam",14,7,7,21,2,,4.0,4.0,3.0,5.0,3.0,5.0,2.0,1.0,3.0,9.0,13.0,1.0,2.0,3.0,3.0,,94.0
15,"Jack, Kieren",10,4,3,13,,,,5.0,1.0,2.0,1.0,3.0,1.0,1.0,,5.0,9.0,,,,1.0,2.0,84.0
16,"Jolly, Darren",8,5,5,13,1,1.0,27.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,,3.0,9.0,,2.0,3.0,,,71.0
17,"Kennelly, Tadhg",13,1,5,18,,,1.0,4.0,3.0,3.0,1.0,,,,,5.0,12.0,,,1.0,1.0,,91.0
31,"Kirk, Brett",8,4,15,23,,2.0,,6.0,3.0,2.0,3.0,2.0,1.0,1.0,,7.0,17.0,,1.0,,,2.0,81.0
29,"Mattner, Martin",11,5,4,15,,,,3.0,5.0,1.0,,,,,,1.0,14.0,,,6.0,4.0,,93.0
3,"McVeigh, Jarrad",9,6,12,21,,,1.0,4.0,1.0,2.0,6.0,4.0,,,,9.0,12.0,,1.0,,2.0,,88.0
33,"Moore, Jarred",13,4,5,18,,2.0,,4.0,1.0,6.0,3.0,2.0,,,,7.0,12.0,,1.0,3.0,2.0,2.0,74.0
5,"OKeefe, Ryan",12,5,7,19,,1.0,,2.0,1.0,3.0,1.0,3.0,,2.0,,9.0,11.0,2.0,,1.0,,,100.0
19,"OLoughlin, Michael",9,6,4,13,3,1.0,,1.0,,2.0,,4.0,,,,5.0,8.0,1.0,4.0,,,,90.0
25,"Richards, Ted",5,5,9,14,,,,3.0,1.0,,1.0,1.0,1.0,,,7.0,8.0,,,4.0,1.0,,98.0
30,"Roberts-Thomson, Lewis",3,3,6,9,,,,,,1.0,,2.0,,2.0,,3.0,6.0,,,1.0,,,78.0
18,"White, Jesse",3,3,4,7,,,7.0,2.0,1.0,1.0,,,,,,1.0,6.0,1.0,,2.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,99,143,334,8,16.0,42.0,62.0,37.0,43.0,32.0,48.0,14.0,17.0,3.0,113.0,225.0,8.0,16.0,37.0,20.0,7.0,
Opposition,Opposition,166,87,87,253,9,10.0,42.0,44.0,28.0,50.0,32.0,32.0,17.0,14.0,3.0,108.0,144.0,13.0,12.0,42.0,23.0,7.0,
