Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Armstrong, Steven",5.0,1.0,2.0,7,1.0,,,2.0,,1.0,,1.0,,,,4.0,2,,,1.0,,,53.0
3,"Bizzell, Clint",5.0,2.0,1.0,6,,,,3.0,3.0,,,3.0,,3.0,,1.0,5,,,2.0,,,100.0
25,"Brown, Nathan",10.0,4.0,8.0,18,,1.0,,2.0,2.0,2.0,2.0,3.0,1.0,1.0,,7.0,10,,1.0,2.0,1.0,1.0,90.0
32,"Bruce, Cameron",5.0,2.0,4.0,9,1.0,,,2.0,4.0,,1.0,1.0,,,,4.0,5,1.0,1.0,3.0,,,100.0
36,"Davey, Aaron",9.0,2.0,1.0,10,1.0,2.0,,5.0,,3.0,1.0,2.0,,2.0,,5.0,2,1.0,,1.0,1.0,,100.0
30,"Godfrey, Simon",12.0,2.0,5.0,17,,1.0,1.0,7.0,1.0,6.0,4.0,2.0,4.0,1.0,,11.0,7,1.0,,4.0,,1.0,95.0
18,"Green, Brad",5.0,3.0,12.0,17,3.0,,,3.0,,1.0,3.0,3.0,2.0,1.0,,13.0,3,1.0,2.0,,,1.0,100.0
4,"Holland, Ben",2.0,,1.0,3,,,1.0,1.0,,,,1.0,1.0,1.0,,2.0,1,,,1.0,,,87.0
40,"Jamar, Mark",,1.0,3.0,3,,,3.0,,,,,,1.0,,,1.0,2,,,,,,17.0
16,"Johnstone, Travis",13.0,3.0,3.0,16,1.0,,,4.0,1.0,6.0,4.0,,1.0,,,7.0,8,,,2.0,,1.0,74.0
23,"McDonald, James",10.0,3.0,3.0,13,,,,7.0,1.0,5.0,5.0,3.0,1.0,2.0,,7.0,6,,,1.0,1.0,,60.0
7,"Miller, Brad",6.0,3.0,2.0,8,1.0,,,2.0,,2.0,1.0,2.0,,1.0,,6.0,2,1.0,2.0,3.0,,1.0,100.0
9,"Neitz, David",11.0,8.0,,11,6.0,2.0,,1.0,,2.0,,1.0,,1.0,3.0,4.0,7,2.0,5.0,1.0,1.0,,100.0
8,"Nicholson, Alistair",2.0,4.0,5.0,7,,,,3.0,1.0,,,,,,,3.0,4,1.0,,8.0,,,100.0
28,"Read, Phillip",9.0,6.0,5.0,14,,1.0,,4.0,3.0,1.0,3.0,1.0,,1.0,,5.0,9,1.0,1.0,,1.0,,63.0
43,"Rigoni, Guy",2.0,,1.0,3,,,,2.0,1.0,,,1.0,,1.0,,,2,,,,,,41.0
27,"Rivers, Jared",4.0,2.0,3.0,7,,,,1.0,,1.0,2.0,,1.0,,,4.0,4,1.0,,5.0,,,93.0
6,"Thompson, Scott",14.0,9.0,9.0,23,2.0,1.0,1.0,5.0,1.0,5.0,3.0,,,,2.0,7.0,15,1.0,2.0,2.0,,1.0,94.0
31,"Wheatley, Paul",2.0,1.0,1.0,3,,1.0,,1.0,1.0,,,1.0,,1.0,,,3,,1.0,2.0,,,54.0
45,"Whelan, Matthew",8.0,4.0,6.0,14,,,,1.0,4.0,,,1.0,1.0,,,6.0,8,,,4.0,1.0,,100.0
34,"White, Jeff",4.0,2.0,6.0,10,,,34.0,2.0,2.0,1.0,5.0,4.0,1.0,3.0,1.0,4.0,6,,,1.0,,,84.0
13,"Yze, Adem",17.0,5.0,2.0,19,1.0,,,2.0,4.0,4.0,1.0,1.0,,1.0,,5.0,13,1.0,,3.0,,1.0,98.0
Totals,Totals,155.0,67.0,83.0,238,17.0,9.0,40.0,60.0,29.0,40.0,35.0,31.0,14.0,20.0,6.0,106.0,124,12.0,15.0,46.0,6.0,7.0,
Opposition,Opposition,162.0,75.0,106.0,268,15.0,9.0,39.0,44.0,23.0,45.0,32.0,34.0,20.0,13.0,,118.0,157,10.0,13.0,26.0,12.0,8.0,
