Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 262d,44 (20-1-23 46.59%),4 (0.09),26 (13-1-12 51.92%),
7,"Burgoyne, Peter",24y 60d,89 (41-2-46 47.19%),88 (0.99),←,
9,"Carr, Josh",21y 335d,39 (22-1-16 57.69%),21 (0.54),←,
12,"Cockatoo-Collins, Che",27y 25d,122 (69-3-50 57.79%),176 (1.44),37 (22-0-15 59.46%),67 (1.81)
35,"Cornes, Chad",22y 138d,52 (26-1-25 50.96%),49 (0.94),←,
17,"Dew, Stuart",22y 224d,77 (37-2-38 49.35%),105 (1.36),←,
10,"Francou, Josh",27y 235d,107 (51-3-53 49.07%),52 (0.49),←,
31,"French, Barnaby",26y 125d,44 (18-1-25 42.05%),15 (0.34),←,
34,"Guerra, Brent",19y 305d,32 (20-0-12 62.50%),17 (0.53),←,
38,"James, Roger",26y 160d,78 (39-2-37 51.28%),51 (0.65),←,
29,"Kingsley, Adam",26y 222d,94 (47-2-45 51.06%),19 (0.20),←,
5,"Lade, Brendon",25y 263d,68 (30-2-36 45.59%),44 (0.65),←,
3,"Montgomery, Brett",28y 302d,107 (63-2-42 59.81%),75 (0.70),47 (23-1-23 50.00%),21 (0.45)
26,"Murray, Derek",22y 5d,22 (9-1-12 43.18%),7 (0.32),←,
27,"Poulton, Jared",24y 343d,35 (15-1-19 44.29%),9 (0.26),←,
1,"Primus, Matthew",27y 77d,106 (42-2-62 40.57%),38 (0.36),86 (41-2-43 48.84%),33 (0.38)
6,"Schofield, Jarrad",27y 59d,127 (71-1-55 56.30%),88 (0.69),64 (32-1-31 50.78%),54 (0.84)
24,"Stevens, Michael",21y 143d,9 (3-0-6 33.33%),1 (0.11),←,
36,"Stevens, Nick",22y 86d,82 (40-2-40 50.00%),51 (0.62),←,
16,"Tredrea, Warren",23y 96d,83 (40-1-42 48.80%),156 (1.88),←,
2,"Wakelin, Darryl",27y 231d,139 (68-1-70 49.28%),9 (0.06),24 (15-0-9 62.50%),1 (0.04)
4,"Wanganeen, Gavin",28y 285d,213 (118-5-90 56.57%),138 (0.65),86 (45-2-39 53.49%),75 (0.87)
Totals,Totals,25y 15d,1769 (889-36-844 50.25%),1213 (0.69),,
C,"Williams, Mark",43y 221d,69 (34-1-34 50.00%),,←,
