Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 330d,83 (43-0-40 51.81%),5 (0.06),19 (14-0-5 73.68%),
15,"Amon, Karl",25y 347d,97 (59-0-38 60.82%),47 (0.48),←,
14,"Bergman, Miles",19y 287d,18 (13-0-5 72.22%),5 (0.28),←,
10,"Boak, Travis",33y,301 (155-1-145 51.66%),184 (0.61),←,
26,"Bonner, Riley",24y 147d,60 (39-0-21 65.00%),9 (0.15),←,
3,"Burton, Ryan",24y 182d,90 (54-1-35 60.56%),9 (0.10),43 (29-0-14 67.44%),4 (0.09)
18,"Butters, Zak",20y 327d,43 (27-0-16 62.79%),28 (0.65),←,
33,"Byrne-Jones, Darcy",25y 315d,124 (74-0-50 59.68%),6 (0.05),←,
22,"Dixon, Charlie",30y 312d,172 (86-1-85 50.29%),287 (1.67),107 (67-0-40 62.62%),193 (1.80)
28,"Drew, Willem",22y 304d,29 (19-0-10 65.52%),6 (0.21),←,
7,"Duursma, Xavier",21y 25d,41 (28-0-13 68.29%),21 (0.51),←,
13,"Fantasia, Orazio",25y 321d,91 (42-1-48 46.70%),131 (1.44),11 (8-0-3 72.73%),20 (1.82)
19,"Georgiades, Mitch",19y 307d,25 (18-0-7 72.00%),37 (1.48),←,
5,"Houston, Dan",24y 81d,95 (61-0-34 64.21%),16 (0.17),←,
1,"Jonas, Tom",30y 204d,177 (100-1-76 56.78%),1 (0.01),←,
38,"Ladhams, Peter",23y 199d,27 (18-0-9 66.67%),17 (0.63),←,
29,"Lycett, Scott",28y 309d,123 (81-0-42 65.85%),58 (0.47),48 (33-0-15 68.75%),13 (0.27)
4,"Marshall, Todd",22y 297d,50 (37-0-13 74.00%),53 (1.06),←,
12,"McKenzie, Trent",29y 120d,135 (52-0-83 38.52%),23 (0.17),29 (23-0-6 79.31%),1 (0.03)
2,"Powell-Pepper, Sam",23y 205d,89 (57-0-32 64.04%),45 (0.51),←,
20,"Rozee, Connor",21y 191d,54 (35-0-19 64.81%),56 (1.04),←,
16,"Wines, Ollie",26y 298d,177 (104-0-73 58.76%),78 (0.44),←,
36,"Woodcock, Boyd",21y 149d,12 (9-0-3 75.00%),7 (0.58),←,
Totals,Totals,24y 356d,2113 (1211-5-897 57.31%),1129 (0.53),,
C,"Hinkley, Ken",54y 305d,197 (117-0-80 59.39%),,←,
