Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 29d,106 (57-0-49 53.77%),52 (0.49),←,
29,"Beaumont, Simon",24y 104d,62 (35-0-27 56.45%),44 (0.71),←,
21,"Bradley, Craig",36y 155d,315 (190-2-123 60.63%),213 (0.68),←,
20,"Brown, Fraser",29y 221d,170 (98-1-71 57.94%),95 (0.56),←,
16,"Camporeale, Scott",24y 228d,107 (66-0-41 61.68%),99 (0.93),←,
25,"Fevola, Brendan",19y 66d,5 (4-0-1 80.00%),7 (1.40),←,
31,"Fletcher, Simon",21y 222d,13 (8-0-5 61.54%),8 (0.62),←,
4,"Hamill, Aaron",22y 219d,71 (34-0-37 47.89%),77 (1.08),←,
9,"Hickmott, Adrian",27y 362d,111 (69-0-42 62.16%),51 (0.46),61 (37-0-24 60.66%),27 (0.44)
37,"Hotton, Trent",26y 116d,20 (6-0-14 30.00%),15 (0.75),3 (2-0-1 66.67%),1 (0.33)
27,"Hulme, Darren",22y 260d,39 (15-0-24 38.46%),23 (0.59),←,
43,"Koutoufides, Anthony",27y 68d,151 (89-1-61 59.27%),105 (0.70),←,
12,"Lappin, Matthew",24y 38d,83 (43-1-39 52.41%),67 (0.81),28 (15-0-13 53.57%),41 (1.46)
10,"Mansfield, Michael",28y 231d,184 (105-1-78 57.34%),100 (0.54),3 (2-0-1 66.67%),
3,"Massie, Kris",19y 301d,25 (16-0-9 64.00%),11 (0.44),←,
5,"McKay, Andrew",29y 256d,157 (95-1-61 60.83%),23 (0.15),←,
15,"Nelson, Ben",23y 63d,32 (17-0-15 53.13%),6 (0.19),←,
26,"OReilly, Stephen",27y 138d,135 (55-0-80 40.74%),20 (0.15),1 (0-0-1 0.00%),
7,"Ratten, Brett",28y 259d,192 (111-0-81 57.81%),61 (0.32),←,
23,"Rice, Dean",32y 9d,202 (94-1-107 46.78%),83 (0.41),86 (49-0-37 56.98%),40 (0.47)
14,"Sexton, Michael",29y 21d,197 (116-1-80 59.14%),23 (0.12),←,
8,"Whitnall, Lance",20y 216d,69 (34-0-35 49.28%),131 (1.90),←,
Totals,Totals,25y 345d,2446 (1357-9-1080 55.48%),1314 (0.54),,
C,"Parkin, David",57y 196d,496 (291-2-203 58.87%),,333 (204-2-127 61.56%),
