Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Leon",10,7.0,3.0,13,,,,1.0,4.0,1.0,,,2.0,1.0,,,,,,,,,
12,"Cook, James",8,10.0,3.0,11,6.0,,,,,2.0,,,,1.0,1.0,,,,,,,,
16,"Croft, Matthew",3,1.0,1.0,4,,,,,3.0,,,1.0,,2.0,,,,,,,,,
11,"Curley, Todd",7,4.0,2.0,9,,1.0,,,,,,,3.0,,,,,,,,,,
14,"Darcy, Luke",9,7.0,3.0,12,2.0,,11.0,,,3.0,1.0,,3.0,,,,,,,,,,
21,"Dent, Matthew",7,7.0,10.0,17,,,,3.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,
28,"Dimattina, Paul",16,5.0,4.0,20,1.0,,,1.0,4.0,5.0,1.0,1.0,2.0,1.0,,,,,,,,,
32,"Ellis, Craig",12,6.0,6.0,18,,,,,5.0,2.0,,1.0,1.0,,,,,,,,,,
4,"Garlick, Simon",6,2.0,2.0,8,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,
3,"Grant, Chris",16,14.0,4.0,20,2.0,1.0,1.0,,,7.0,1.0,1.0,,3.0,2.0,,,,,,,,
9,"Hudson, Paul",10,5.0,6.0,16,2.0,1.0,,,,3.0,1.0,,2.0,3.0,,,,,,,,,
6,"Johnson, Brad",12,7.0,7.0,19,,,,,4.0,4.0,3.0,2.0,2.0,1.0,,,,,,,,,
2,"Kolyniuk, Steven",8,3.0,2.0,10,4.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
35,"Kretiuk, Steven",4,2.0,6.0,10,,,,,2.0,,,,2.0,,,,,,,,,,
39,"Liberatore, Tony",7,3.0,3.0,10,,2.0,,6.0,,3.0,3.0,1.0,,2.0,,,,,,,,,
23,"Martin, Michael",8,3.0,,8,,,,,1.0,3.0,2.0,,,,,,,,,,,,
36,"Romero, Jose",17,4.0,6.0,23,1.0,1.0,,1.0,3.0,4.0,8.0,1.0,4.0,,,,,,,,,,
5,"Smith, Rohan",12,5.0,3.0,15,2.0,1.0,,1.0,1.0,5.0,,1.0,,,,,,,,,,,
8,"Southern, Daniel",5,2.0,1.0,6,1.0,1.0,,1.0,,1.0,,2.0,,3.0,,,,,,,,,
7,"West, Scott",22,2.0,4.0,26,1.0,,,,3.0,7.0,5.0,,2.0,,3.0,,,,,,,,
24,"Wira, Brad",6,4.0,5.0,11,,,,,2.0,1.0,,,,1.0,,,,,,,,,
15,"Wynd, Scott",2,,1.0,3,,,4.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,
Totals,Totals,207,103.0,82.0,289,22.0,8.0,16.0,17.0,35.0,55.0,28.0,13.0,26.0,22.0,6.0,,,,,,,,
Opposition,Opposition,184,68.0,74.0,258,13.0,6.0,31.0,22.0,29.0,51.0,32.0,24.0,22.0,26.0,,,,,,,,,
