Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 304d,72 (47-0-25 65.28%),52 (0.72),←,
8,"Allen, Tim",22y 307d,28 (19-0-9 67.86%),13 (0.46),6 (4-0-2 66.67%),
29,"Baxter, Darren",28y 149d,145 (73-3-69 51.38%),28 (0.19),16 (10-0-6 62.50%),
42,"Bunn, Mark",22y 295d,33 (10-0-23 30.30%),1 (0.03),3 (1-0-2 33.33%),
5,"Collins, Andrew",28y 112d,142 (102-0-40 71.83%),33 (0.23),←,
3,"Condon, Anthony",25y 252d,99 (70-0-29 70.71%),35 (0.35),←,
26,"Cooper, Paul",25y 131d,45 (30-0-15 66.67%),5 (0.11),←,
9,"Crawford, Shane",18y 340d,18 (11-0-7 61.11%),14 (0.78),←,
40,"Crow, Scott",19y 240d,6 (4-0-2 66.67%),1 (0.17),←,
14,"Dear, Greg",30y 120d,134 (100-0-34 74.63%),18 (0.13),←,
19,"Dunstall, Jason",29y 1d,186 (141-0-45 75.81%),886 (4.76),←,
16,"Gowers, Andrew",24y 126d,63 (44-0-19 69.84%),35 (0.56),←,
6,"Hall, Tony",28y 333d,94 (72-0-22 76.60%),136 (1.45),←,
17,"Hudson, Paul",23y 26d,70 (49-0-21 70.00%),149 (2.13),←,
11,"Jarman, Darren",26y 199d,65 (43-0-22 66.15%),94 (1.45),←,
1,"Jencke, Ray",27y 143d,135 (95-0-40 70.37%),24 (0.18),←,
24,"Langford, Chris",30y 225d,235 (174-1-60 74.26%),31 (0.13),←,
44,"Platten, John",30y 151d,174 (127-0-47 72.99%),178 (1.02),←,
18,"Pritchard, Darrin",27y 147d,144 (104-0-40 72.22%),83 (0.58),←,
25,"Taylor, Jason",24y 326d,33 (16-0-17 48.48%),17 (0.52),26 (15-0-11 57.69%),13 (0.50)
Totals,Totals,25y 361d,1921 (1331-4-586 69.29%),1833 (0.95),,
C,"Joyce, Alan",50y 298d,90 (65-0-25 72.22%),,←,
