Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Ball, Luke",26y 102d,163 (107-0-56 65.64%),65 (0.40),21 (17-0-4 80.95%),7 (0.33)
17,"Beams, Dayne",20y 204d,40 (28-1-11 71.25%),39 (0.98),←,
47,"Blair, Jarryd",20y 143d,9 (8-0-1 88.89%),6 (0.67),←,
15,"Brown, Leigh",28y 193d,220 (108-2-110 49.55%),114 (0.52),39 (30-1-8 78.21%),30 (0.77)
16,"Brown, Nathan",21y 261d,47 (28-0-19 59.57%),6 (0.13),←,
32,"Cloke, Travis",23y 183d,121 (72-1-48 59.92%),150 (1.24),←,
1,"Davis, Leon",29y 79d,203 (109-1-93 53.94%),262 (1.29),←,
31,"Dawes, Chris",22y 111d,27 (22-0-5 81.48%),37 (1.37),←,
4,"Didak, Alan",27y 201d,179 (108-0-71 60.34%),252 (1.41),←,
26,"Johnson, Ben",29y 152d,205 (116-0-89 56.59%),60 (0.29),←,
18,"Jolly, Darren",28y 302d,189 (104-3-82 55.82%),92 (0.49),23 (18-1-4 80.43%),22 (0.96)
8,"Lumumba, Heritier",23y 293d,108 (68-1-39 63.43%),12 (0.11),←,
30,"Macaffer, Brent",22y 188d,23 (15-1-7 67.39%),16 (0.70),←,
5,"Maxwell, Nick",27y 93d,137 (80-1-56 58.76%),26 (0.19),←,
10,"Pendlebury, Scott",22y 240d,99 (62-1-36 63.13%),58 (0.59),←,
20,"Reid, Ben",21y 128d,26 (15-1-10 59.62%),3 (0.12),←,
39,"Shaw, Heath",24y 281d,112 (68-1-43 61.16%),25 (0.22),←,
22,"Sidebottom, Steele",19y 245d,33 (24-1-8 74.24%),23 (0.70),←,
36,"Swan, Dane",26y 191d,148 (86-1-61 58.45%),98 (0.66),←,
13,"Thomas, Dale",23y 75d,108 (68-1-39 63.43%),83 (0.77),←,
34,"Toovey, Alan",23y 165d,64 (44-1-19 69.53%),8 (0.13),←,
21,"Wellingham, Sharrod",22y 59d,49 (34-1-14 70.41%),21 (0.43),←,
Totals,Totals,24y 127d,2310 (1374-19-917 59.48%),1456 (0.63),,
C,"Malthouse, Mick",57y 18d,636 (362-5-269 57.31%),,258 (139-1-118 54.07%),
