St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 268d,111 (52-0-59 46.85%),29 (0.26),←,
36,"Bonner, Riley",27y 80d,104 (63-0-41 60.58%),14 (0.13),11 (3-0-8 27.27%),1 (0.09)
47,"Caminiti, Anthony",20y 169d,25 (10-0-15 40.00%),28 (1.12),←,
4,"Collard, Lance",19y 61d,3 (0-0-3 0.00%),,←,
15,"Dow, Paddy",24y 223d,75 (23-0-52 30.67%),22 (0.29),2 (0-0-2 0.00%),1 (0.50)
23,"Henry, Liam",22y 272d,48 (17-1-30 36.46%),16 (0.33),5 (1-0-4 20.00%),3 (0.60)
1,"Higgins, Jack",25y 68d,110 (62-1-47 56.82%),137 (1.25),67 (32-0-35 47.76%),108 (1.61)
8,"Hill, Bradley",30y 322d,244 (141-0-103 57.79%),101 (0.41),95 (47-0-48 49.47%),22 (0.23)
20,"Howard, Dougal",28y 62d,125 (62-0-63 49.60%),15 (0.12),80 (39-0-41 48.75%),1 (0.01)
12,"King, Max",23y 324d,79 (37-0-42 46.84%),152 (1.92),←,
19,"Marshall, Rowan",28y 184d,121 (55-0-66 45.45%),55 (0.45),←,
10,"Owens, Mitch",20y 245d,41 (18-0-23 43.90%),42 (1.02),←,
6,"Ross, Sebastian",31y 19d,208 (85-2-121 41.35%),35 (0.17),←,
43,"Sharman, Cooper",23y 306d,40 (17-0-23 42.50%),32 (0.80),←,
35,"Sinclair, Jack",29y 104d,175 (76-1-98 43.71%),59 (0.34),←,
9,"Steele, Jack",28y 165d,169 (73-1-95 43.49%),60 (0.36),152 (65-1-86 43.09%),51 (0.34)
14,"Stocker, Liam",24y 124d,61 (23-0-38 37.70%),2 (0.03),33 (15-0-18 45.45%),
7,"Wanganeen-Milera, Nasiah",21y 94d,52 (24-0-28 46.15%),5 (0.10),←,
29,"Webster, Jimmy",30y 333d,154 (61-1-92 39.94%),4 (0.03),←,
44,"Wilkie, Callum",28y 77d,120 (57-0-63 47.50%),1 (0.01),←,
22,"Wilson, Darcy",18y 282d,11 (3-0-8 27.27%),9 (0.82),←,
2,"Windhager, Marcus",21y 10d,47 (21-0-26 44.68%),6 (0.13),←,
32,"Wood, Mason",30y 256d,123 (62-0-61 50.41%),112 (0.91),58 (32-0-26 55.17%),36 (0.62)
Totals,Totals,25y 160d,2246 (1042-7-1197 46.39%),936 (0.42),,
C,"Lyon, Ross",57y 200d,340 (188-5-147 56.03%),,156 (92-4-60 60.26%),
