Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 18d,50 (23-1-26 47.00%),4 (0.08),←,
46,"Brown, Callum",21y 328d,5 (2-0-3 40.00%),6 (1.20),←,
5,"Bruhn, Tanner",20y 43d,26 (10-0-16 38.46%),10 (0.38),←,
3,"Coniglio, Stephen",28y 206d,172 (77-1-94 45.06%),98 (0.57),←,
13,"Cumming, Isaac",23y 332d,49 (22-1-26 45.92%),1 (0.02),←,
1,"Davis, Phil",31y 313d,192 (92-3-97 48.70%),7 (0.04),174 (81-3-90 47.41%),6 (0.03)
30,"Flynn, Matt",24y 299d,23 (7-1-15 32.61%),9 (0.39),←,
4,"Greene, Toby",28y 287d,187 (85-2-100 45.99%),254 (1.36),←,
12,"Green, Tom",21y 167d,40 (17-1-22 43.75%),17 (0.43),←,
19,"Haynes, Nick",30y 52d,177 (84-4-89 48.59%),10 (0.06),←,
27,"Himmelberg, Harry",26y 62d,121 (67-2-52 56.20%),146 (1.21),←,
23,"Hogan, Jesse",27y 147d,112 (51-0-61 45.54%),214 (1.91),22 (10-0-12 45.45%),44 (2.00)
25,"Keeffe, Lachlan",32y 86d,92 (47-0-45 51.09%),16 (0.17),52 (22-0-30 42.31%),9 (0.17)
22,"Kelly, Josh",27y 147d,171 (90-3-78 53.51%),105 (0.61),←,
40,"Kennedy, Adam",29y 362d,143 (58-1-84 40.91%),14 (0.10),←,
38,"Lloyd, Daniel",30y 141d,72 (37-4-31 54.17%),61 (0.85),←,
33,"OHalloran, Xavier",21y 363d,29 (13-1-15 46.55%),6 (0.21),←,
20,"Peatling, James",21y 322d,11 (5-0-6 45.45%),9 (0.82),←,
14,"Taranto, Tim",24y 162d,110 (59-2-49 54.55%),46 (0.42),←,
15,"Taylor, Sam",23y 65d,69 (38-0-31 55.07%),1 (0.01),←,
8,"Ward, Callan",32y 90d,264 (117-4-143 45.08%),130 (0.49),204 (85-4-115 42.65%),97 (0.48)
10,"Wehr, Jacob",24y 4d,7 (3-0-4 42.86%),3 (0.43),←,
6,"Whitfield, Lachie",27y 356d,181 (87-4-90 49.17%),68 (0.38),←,
Totals,Totals,26y 62d,2303 (1091-35-1177 47.37%),1235 (0.54),,
C,"McVeigh, Mark",41y 164d,7 (3-0-4 42.86%),,←,
