Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19 ↑,"Armstrong, Tony",4,3,2,6,,,,,2.0,,,2.0,,1.0,,2.0,4.0,,,1.0,,,16.0
24,"Bolton, Jude",5,1,9,14,2,1.0,,2.0,,2.0,2.0,3.0,3.0,3.0,,8.0,6.0,,1.0,1.0,,,79.0
37,"Goodes, Adam",10,4,12,22,2,1.0,,1.0,,4.0,2.0,4.0,3.0,,,11.0,12.0,1.0,,2.0,1.0,2.0,92.0
39,"Grundy, Heath",13,6,8,21,,,,1.0,4.0,,,1.0,,,,8.0,13.0,2.0,,6.0,1.0,,100.0
4,"Hannebery, Dan",12,3,11,23,,1.0,,3.0,,2.0,2.0,4.0,1.0,1.0,,9.0,15.0,,,1.0,,1.0,82.0
15,"Jack, Kieren",15,2,10,25,3,,,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,9.0,15.0,,2.0,2.0,,,81.0
32,"Jetta, Lewis",5,1,3,8,,,,5.0,,2.0,1.0,1.0,,,,2.0,6.0,,,,,1.0,87.0
12,"Kennedy, Josh",12,,16,28,1,,,3.0,3.0,2.0,6.0,,1.0,,3.0,24.0,5.0,,,,,1.0,81.0
9,"Malceski, Nick",17,3,3,20,,,,2.0,8.0,2.0,1.0,2.0,,1.0,,5.0,15.0,,,2.0,1.0,,88.0
29,"Mattner, Martin",7,3,3,10,,,,4.0,2.0,,1.0,,1.0,,,3.0,6.0,,,5.0,,,74.0
21,"McGlynn, Ben",8,3,5,13,2,1.0,,6.0,,2.0,2.0,3.0,1.0,,,7.0,7.0,,,1.0,1.0,1.0,80.0
3,"McVeigh, Jarrad",9,4,9,18,1,,,5.0,3.0,,2.0,3.0,,2.0,,11.0,7.0,1.0,1.0,,,,88.0
41,"Mumford, Shane",11,7,5,16,1,3.0,25.0,3.0,,5.0,4.0,6.0,3.0,4.0,2.0,13.0,3.0,6.0,2.0,8.0,,1.0,99.0
5,"OKeefe, Ryan",19,6,8,27,,1.0,,6.0,,5.0,6.0,3.0,3.0,1.0,,14.0,13.0,,,,,,87.0
26,"Parker, Luke",14,3,6,20,,,,6.0,2.0,6.0,5.0,3.0,1.0,1.0,,9.0,11.0,1.0,,1.0,,,67.0
38,"Pyke, Mike",6,3,5,11,2,,24.0,2.0,,1.0,1.0,3.0,1.0,3.0,,9.0,2.0,3.0,1.0,3.0,,,93.0
43 ↓,"Rampe, Dane",5,,2,7,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,3.0,4.0,,,,,1.0,59.0
20,"Reid, Sam",7,3,4,11,2,,,2.0,,4.0,1.0,2.0,1.0,1.0,,4.0,8.0,2.0,1.0,1.0,1.0,,91.0
25,"Richards, Ted",4,6,13,17,,,,,1.0,2.0,,2.0,,,,9.0,10.0,,,8.0,,,100.0
30,"Roberts-Thomson, Lewis",7,1,3,10,,,,3.0,3.0,,,1.0,1.0,1.0,,1.0,7.0,,,7.0,,,86.0
2,"Shaw, Rhyce",13,4,8,21,,,,2.0,4.0,3.0,2.0,5.0,2.0,2.0,,10.0,10.0,,,2.0,2.0,,88.0
40,"Smith, Nick",4,4,9,13,,,,5.0,1.0,2.0,,,1.0,,,5.0,8.0,1.0,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,70,154,361,16,10.0,49.0,69.0,36.0,48.0,42.0,51.0,25.0,22.0,6.0,176.0,187.0,17.0,8.0,51.0,7.0,8.0,
Opposition,Opposition,207,81,139,346,11,10.0,36.0,53.0,28.0,50.0,44.0,48.0,22.0,25.0,,156.0,189.0,6.0,5.0,39.0,5.0,5.0,
