Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
20,"Brogan, Dean",30y 181d,133 (83-1-49 62.78%),41 (0.31),←,
7,"Burgoyne, Peter",31y 135d,235 (131-3-101 56.38%),193 (0.82),←,
2,"Carr, Josh",29y 45d,196 (121-1-74 61.99%),106 (0.54),113 (81-1-31 72.12%),62 (0.55)
1,"Cassisi, Domenic",26y 264d,139 (80-1-58 57.91%),60 (0.43),←,
30,"Chaplin, Troy",23y 110d,73 (36-1-36 50.00%),9 (0.12),←,
18,"Cornes, Kane",26y 159d,174 (102-1-71 58.91%),71 (0.41),←,
33,"Ebert, Brett",25y 207d,110 (55-1-54 50.45%),164 (1.49),←,
17,"Gray, Robbie",21y 75d,26 (11-0-15 42.31%),34 (1.31),←,
5,"Lade, Brendon",32y 338d,224 (125-3-96 56.47%),175 (0.78),←,
44,"Logan, Tom",23y 346d,48 (20-0-28 41.67%),12 (0.25),45 (20-0-25 44.44%),12 (0.27)
42,"Meyer, Danny",22y 314d,18 (8-0-10 44.44%),7 (0.39),1 (0-0-1 0.00%),
4,"Motlop, Daniel",27y 89d,107 (47-1-59 44.39%),180 (1.68),60 (27-0-33 45.00%),127 (2.12)
11,"Motlop, Marlon",19y 57d,5 (3-0-2 60.00%),2 (0.40),←,
6,"Pearce, Danyle",23y 67d,83 (39-0-44 46.99%),50 (0.60),←,
36,"Pettigrew, Michael",24y 89d,88 (41-0-47 46.59%),25 (0.28),←,
15,"Rodan, David",25y 248d,122 (48-0-74 39.34%),101 (0.83),57 (29-0-28 50.88%),58 (1.02)
3,"Salopek, Steven",23y 357d,89 (46-0-43 51.69%),41 (0.46),←,
9,"Surjan, Jacob",23y 302d,78 (41-0-37 52.56%),12 (0.15),←,
28,"Thurstans, Toby",28y 303d,102 (60-1-41 59.31%),55 (0.54),←,
16,"Tredrea, Warren",30y 171d,239 (137-2-100 57.74%),520 (2.18),←,
39,"Westhoff, Justin",22y 255d,41 (20-0-21 48.78%),64 (1.56),←,
40,"Westhoff, Matthew",21y 8d,6 (3-0-3 50.00%),5 (0.83),←,
Totals,Totals,25y 237d,2336 (1257-16-1063 53.81%),1927 (0.82),,
C,"Williams, Mark",50y 296d,248 (142-2-104 57.66%),,←,
